ndivs,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_projected_M,max_abs_projected_P,max_abs_projected_mismatch,weighted_l2_projected_mismatch,relative_projected_mismatch,max_abs_direct_M,max_abs_direct_P,max_abs_direct_mismatch,weighted_l2_direct_mismatch,relative_direct_mismatch,max_abs_projected_minus_direct_M,max_abs_projected_minus_direct_P,relative_projected_direct_difference,max_abs_decomposition_error,max_face_coordinate_mismatch,max_face_conormal_mismatch,max_face_jacobian_mismatch
4,7,2,50,1,5,0.12149610979089566,0.1214961097908957,5.0306980803327406e-17,3.541974864550723e-17,4.1406248224663036e-16,0.12148501347778573,0.12148501347778572,2.42861286636753e-17,9.775863637545652e-18,1.9991049075461612e-16,1.1096313109928979e-05,1.109631310998449e-05,9.133060415746736e-05,0.0,1.1102230246251565e-16,6.5329661563728e-17,5.551115123125783e-17
4,8,0,9,2,5,0.08409047463316321,0.08407406980168297,1.6404831480257287e-05,8.666924173932377e-06,0.00019508549038189902,0.08405339677718245,0.08405339677718245,2.7755575615628914e-17,2.0053436074064304e-17,3.3021361039347764e-16,3.7077855980782726e-05,2.067302450052544e-05,0.0004409281329726272,0.0,1.1102230246251565e-16,1.6653345369377348e-16,0.0
4,8,2,12,1,5,0.1524408037367198,0.15246298133758246,2.2177600862649527e-05,9.444623072494274e-06,0.00014546220117225728,0.15244215235175537,0.15244215235175537,5.551115123125783e-17,2.8347609121744643e-17,3.641456800161653e-16,1.9951111229778683e-05,2.0828985827087143e-05,0.00013661667668014277,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,9,0,10,1,5,0.24012268056302424,0.2401198651290818,6.200855318883036e-06,3.7270444573856887e-06,2.5823696888372513e-05,0.24009671684021122,0.24009671684021117,5.551115123125783e-17,2.392111939118835e-17,2.312032915810403e-16,2.5963722813021617e-05,2.9423283582560855e-05,0.00012253437914973726,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
4,10,0,11,2,5,0.0880286264209536,0.08802069127363532,1.053576685701961e-05,6.544418514545643e-06,0.00011968568959190034,0.08801251769613193,0.08801251769613191,2.7755575615628914e-17,1.591082989983482e-17,3.153594095723584e-16,1.610872482167569e-05,1.144701239075719e-05,0.00018299416311057313,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,10,2,14,1,5,0.27155434965528497,0.2715517237194253,2.7413414664723135e-05,1.1991975994249469e-05,0.00010095001129432145,0.2715405944459863,0.2715405944459863,5.551115123125783e-17,2.878723931740601e-17,2.0443039592115153e-16,1.375520929863816e-05,1.9179663044988082e-05,7.062918737753611e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,11,0,78,0,5,0.18891775131353594,0.18891456554192726,3.185771608682497e-06,1.7564869885202464e-06,1.6863272966843943e-05,0.1889126521254644,0.1889126521254644,2.7755575615628914e-17,1.920213830548027e-17,1.4692279899387223e-16,5.099188071538974e-06,5.161605681258674e-06,2.732197289757199e-05,0.0,1.1102230246251565e-16,6.175495731996492e-17,5.551115123125783e-17
4,12,0,13,1,5,0.06609985246780004,0.06610736971436064,7.5172465606038186e-06,3.6232449851658257e-06,0.00011371268578805415,0.06610311170823731,0.06610311170823731,1.3877787807814457e-17,6.10171216435194e-18,2.099415208934121e-16,7.316985558461497e-06,4.2580061233310484e-06,0.00011068335633495964,0.0,5.551115123125783e-17,1.6653345369377348e-16,0.0
4,12,2,52,1,5,0.12149610979089573,0.12149610979089573,9.71445146547012e-17,5.3185319257110413e-17,7.995689312348723e-16,0.12148501347778572,0.12148501347778573,2.42861286636753e-17,9.775863637545652e-18,1.9991049075461612e-16,1.1096313110012246e-05,1.1096313109998368e-05,9.133060415769579e-05,0.0,1.1102230246251565e-16,1.0818861201822472e-16,5.551115123125783e-17
4,13,0,14,2,5,0.16095830750143522,0.16095885065818033,1.107100616357104e-05,4.398276369394032e-06,6.878159304878451e-05,0.16095417583017893,0.16095417583017893,2.7755575615628914e-17,1.4393619658703005e-17,1.7244396097503883e-16,4.781007257953496e-06,6.289998905631422e-06,3.907830405045048e-05,0.0,5.551115123125783e-17,1.6653345369377348e-16,0.0
4,13,2,15,1,5,0.1804519301185324,0.1804540459265677,4.369135048587491e-06,1.9068684570791899e-06,2.4211898526040402e-05,0.1804465841229921,0.18044658412299214,2.7755575615628914e-17,2.1972670778556243e-17,1.538160212371255e-16,5.353145564185313e-06,9.722280612758927e-06,5.387676714500057e-05,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
4,14,0,75,0,5,0.13881387044224885,0.13881155875132,3.1857716087102528e-06,1.7564869884919384e-06,2.2949951604696728e-05,0.1388140560692231,0.13881405606922312,2.7755575615628914e-17,1.7275335116617076e-17,1.999478756084175e-16,9.182896647114136e-06,5.997125038417761e-06,6.615249858079828e-05,0.0,1.1102230246251565e-16,6.175495731996492e-17,5.551115123125783e-17
4,15,0,70,0,5,0.04263413768017604,0.042634247522370244,3.523578166186869e-07,1.7711045090988313e-07,8.264666016066176e-06,0.04263781021110068,0.04263781021110068,1.3877787807814457e-17,6.815185426162238e-18,3.2548078194225367e-16,3.672530924633821e-06,3.5626887304324173e-06,8.61331974238603e-05,0.0,2.7755575615628914e-17,5.316639560559273e-17,5.551115123125783e-17
4,15,2,54,1,5,0.13903119606942096,0.1390311960694209,9.71445146547012e-17,6.188067606353807e-17,6.987245841299896e-16,0.13902977047017123,0.13902977047017123,1.3877787807814457e-17,6.7889811045435294e-18,9.981882125592611e-17,4.980590175798771e-06,4.9805901758542825e-06,3.582354404379415e-05,0.0,2.7755575615628914e-17,3.2717781911133987e-17,5.551115123125783e-17
4,16,0,17,1,5,0.16754766145244576,0.16754496763628457,4.9471431746855865e-06,2.2854594623634463e-06,2.952678140535975e-05,0.16754239857157863,0.1675423985715787,8.326672684688674e-17,3.7355152606608816e-17,4.969889864105826e-16,7.5233579043820775e-06,2.5762147296548576e-06,4.490279266904239e-05,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
4,16,1,32,2,5,0.17718530378750008,0.17718530378750008,1.1102230246251565e-16,6.788620157810137e-17,6.265886622045454e-16,0.17718755841697925,0.17718755841697925,5.551115123125783e-17,2.878723931740601e-17,3.132903445772544e-16,2.2546294791703225e-06,2.2546294791703225e-06,1.2724536075295168e-05,0.0,2.7755575615628914e-17,5.316639560559273e-17,5.551115123125783e-17
4,17,0,18,2,5,0.11649623410037266,0.11649096358400206,5.27051637060072e-06,2.208444791748794e-06,4.5241946328150536e-05,0.11649292776232598,0.11649292776232598,4.163336342344337e-17,2.4674402710734526e-17,3.5738962204113883e-16,3.3063380466824555e-06,1.964178323918264e-06,2.8381501532776834e-05,0.0,1.1102230246251565e-16,1.6653345369377348e-16,5.551115123125783e-17
4,17,2,23,1,5,0.2581835468886084,0.25818183013184076,1.7462472525209272e-06,1.1845338632501822e-06,6.763588437625478e-06,0.2581807635516964,0.2581807635516962,1.6653345369377348e-16,6.965301409814196e-17,6.450265751903237e-16,2.783336912004497e-06,3.33678490269107e-06,1.2924080340916163e-05,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
4,18,0,19,1,5,0.18909863839544594,0.18910015427497642,1.6877647807722607e-05,7.5573849606176695e-06,8.925242748972216e-05,0.1891023461699331,0.18910234616993313,2.7755575615628914e-17,2.7755575615628914e-17,1.4677541647572636e-16,7.732650654318496e-06,9.144997153376355e-06,4.836004067955023e-05,0.0,1.1102230246251565e-16,3.3306690738754696e-16,1.1102230246251565e-16
4,18,1,39,2,5,0.290311502587025,0.290311502587025,2.7755575615628914e-16,1.5644636615802843e-16,9.560618634912265e-16,0.2903149383303786,0.2903149383303786,5.551115123125783e-17,3.320373317947352e-17,1.9121010978803338e-16,4.083708575519651e-06,4.083708575575162e-06,1.4066477595196632e-05,0.0,1.1102230246251565e-16,6.5329661563728e-17,5.551115123125783e-17
4,19,0,20,2,5,0.18910015427497645,0.18909863839544588,1.6877647807611584e-05,7.557384960625834e-06,8.925242748913504e-05,0.1891023461699331,0.1891023461699331,8.326672684688674e-17,3.627806847255886e-17,4.403262494271792e-16,9.144997153487378e-06,7.732650654096451e-06,4.836004068013734e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,19,2,25,1,5,0.37889910993482057,0.3789019925204644,7.976065325099313e-06,5.920975053584037e-06,2.10504707880852e-05,0.3788903300397933,0.3788903300397933,5.551115123125783e-17,4.289443003537005e-17,1.4650981255031692e-16,9.82885936895439e-06,1.5896563417661103e-05,4.195428826308569e-05,0.0,1.1102230246251565e-16,1.6653345369377348e-16,0.0
4,20,0,21,1,5,0.11649096358400207,0.11649623410037253,5.270516370461942e-06,2.208444791701535e-06,4.5241946326959316e-05,0.11649292776232595,0.11649292776232595,2.7755575615628914e-17,1.546425119617536e-17,2.3825974802742594e-16,1.964178323876631e-06,3.306338046585311e-06,2.8381501531942978e-05,0.0,5.551115123125783e-17,2.7755575615628914e-16,0.0
4,20,1,44,2,5,0.2903115025870249,0.290311502587025,1.6653345369377348e-16,1.1407863154290617e-16,5.73637118094736e-16,0.2903149383303786,0.2903149383303786,5.551115123125783e-17,3.320373317947352e-17,1.9121010978803338e-16,4.083708575575162e-06,4.083708575408629e-06,1.4066477595196632e-05,0.0,1.1102230246251565e-16,1.0818861201822472e-16,5.551115123125783e-17
4,21,0,22,2,5,0.16754496763628435,0.1675476614524459,4.9471431746855865e-06,2.2854594624176017e-06,2.9526781405359727e-05,0.16754239857157863,0.16754239857157865,1.1102230246251565e-16,6.041410422795215e-17,6.62651981880777e-16,2.5762147296826132e-06,7.523357904409833e-06,4.490279266920801e-05,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
4,21,2,27,1,5,0.25818354688860823,0.25818183013184065,1.746247252465416e-06,1.1845338632803425e-06,6.763588437410476e-06,0.2581807635516962,0.2581807635516963,5.551115123125783e-17,1.9106115933074562e-17,2.1500885839677466e-16,2.783336912004497e-06,3.336784902552292e-06,1.2924080340378654e-05,0.0,5.551115123125783e-17,2.220446049250313e-16,0.0
4,22,0,95,0,5,0.042634247522370244,0.04263413768017604,3.523578166186869e-07,1.771104509098831e-07,8.264666016066176e-06,0.04263781021110068,0.04263781021110068,1.3877787807814457e-17,6.815185426162238e-18,3.2548078194225367e-16,3.5626887304324173e-06,3.672530924633821e-06,8.61331974238603e-05,0.0,2.7755575615628914e-17,5.316639560559273e-17,5.551115123125783e-17
4,22,1,47,2,5,0.1771853037875001,0.17718530378749997,1.3877787807814457e-16,8.534148182465119e-17,7.832358277556817e-16,0.17718755841697925,0.17718755841697925,5.551115123125783e-17,2.878723931740601e-17,3.132903445772544e-16,2.254629479142567e-06,2.254629479281345e-06,1.2724536075921748e-05,0.0,2.7755575615628914e-17,3.2717781911133987e-17,5.551115123125783e-17
4,23,0,24,1,5,0.15678341727273742,0.15677177543873183,1.1641834005593488e-05,5.207606205586397e-06,7.425424326184686e-05,0.1567740352993011,0.15677403529930117,8.326672684688674e-17,4.3384575868294765e-17,5.311257485202839e-16,1.0514923656598785e-05,3.842386408117737e-06,6.706655486598577e-05,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
4,24,0,25,2,5,0.19110348334339938,0.19110848704793384,1.922026542286459e-05,9.729182872733784e-06,0.00010057253720000286,0.1911129367062851,0.1911129367062851,5.551115123125783e-17,2.7155924418174118e-17,2.9046255155699378e-16,1.3929567110410046e-05,1.1446905066464508e-05,7.288657351238299e-05,0.0,1.1102230246251565e-16,1.6653345369377348e-16,0.0
4,24,2,28,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,2.8586607662654123e-06,1.598576157286294e-05,0.3275348713968019,0.327534871396802,1.1102230246251565e-16,8.142260853191117e-17,3.389633048507203e-16,9.23560941945567e-06,7.559227720888018e-06,2.8197331722480666e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,25,0,26,1,5,0.19110848704793398,0.19110348334339955,1.9220265422725813e-05,9.729182872714343e-06,0.00010057253719927661,0.19111293670628515,0.19111293670628512,2.7755575615628914e-17,2.1447215017685024e-17,1.4523127577849686e-16,1.1446905066520019e-05,1.392956711032678e-05,7.288657351194728e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
4,26,0,27,2,5,0.15677177543873178,0.15678341727273742,1.1641834005648999e-05,5.207606205601382e-06,7.425424326220092e-05,0.1567740352993011,0.15677403529930115,8.326672684688674e-17,5.836847264727381e-17,5.31125748520284e-16,3.842386408173248e-06,1.0514923656543274e-05,6.70665548656317e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,26,2,30,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,2.858660766264727e-06,1.598576157286294e-05,0.327534871396802,0.32753487139680193,1.6653345369377348e-16,6.342584036052149e-17,5.084449572760804e-16,9.235609419566693e-06,7.559227720888018e-06,2.819733172281963e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,27,0,94,0,5,0.13881155875132,0.13881387044224885,3.1857716087102528e-06,1.7564869884919384e-06,2.2949951604696728e-05,0.13881405606922312,0.1388140560692231,2.7755575615628914e-17,1.7275335116617076e-17,1.999478756084175e-16,5.997125038417761e-06,9.182896647114136e-06,6.615249858079828e-05,0.0,1.1102230246251565e-16,6.175495731996492e-17,5.551115123125783e-17
4,28,0,29,1,5,0.14473035280285987,0.1447322283040645,3.6257868834821405e-06,2.2301869080507176e-06,2.5051689771989216e-05,0.14473284349179588,0.14473284349179585,2.7755575615628914e-17,2.1447215017685024e-17,1.917710931810873e-16,3.030758468414163e-06,1.6836089878069505e-06,2.094036429669096e-05,0.0,5.551115123125783e-17,1.6653345369377348e-16,0.0
4,29,0,30,2,5,0.1447322283040645,0.14473035280286,3.6257868833433626e-06,2.2301869079752524e-06,2.5051689771030357e-05,0.14473284349179585,0.14473284349179588,2.7755575615628914e-17,1.920213830548027e-17,1.917710931810873e-16,1.6836089877236837e-06,3.0307584683864075e-06,2.094036429649919e-05,0.0,5.551115123125783e-17,1.6653345369377348e-16,0.0
4,29,2,31,1,5,0.2882940661838872,0.28829257903243566,2.2533270133684447e-06,2.006655741066634e-06,7.816071427329237e-06,0.2882923136582672,0.2882923136582672,5.551115123125783e-17,3.840427661096054e-17,1.9255161723478703e-16,2.276760608932449e-06,2.260477037330233e-06,7.897355082848726e-06,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
4,30,0,91,0,5,0.18891456554192726,0.18891775131353594,3.185771608682497e-06,1.7564869885202464e-06,1.6863272966843943e-05,0.1889126521254644,0.1889126521254644,2.7755575615628914e-17,1.920213830548027e-17,1.4692279899387223e-16,5.161605681258674e-06,5.099188071538974e-06,2.732197289757199e-05,0.0,1.1102230246251565e-16,6.175495731996492e-17,5.551115123125783e-17
4,31,0,86,0,5,0.14271482846942457,0.14271464908308656,3.523578166741981e-07,1.771104509333291e-07,2.468964300718672e-06,0.14271482794975096,0.14271482794975096,2.7755575615628914e-17,1.660186658973676e-17,1.944827738950958e-16,1.3080592511649503e-06,1.4179014453385985e-06,9.935207578253662e-06,0.0,2.7755575615628914e-17,5.316639560559273e-17,5.551115123125783e-17
4,32,0,33,1,5,0.1675476614524458,0.16754496763628451,4.9471431747549754e-06,2.285459462412368e-06,2.9526781405773893e-05,0.1675423985715787,0.16754239857157865,5.551115123125783e-17,3.354553809646935e-17,3.313259909403884e-16,7.523357904506978e-06,2.57621472976588e-06,4.490279266978784e-05,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
4,32,1,48,2,5,0.04263424752237029,0.04263413768017606,3.5235781664947827e-07,1.7711045095350758e-07,8.264666016788387e-06,0.04263781021110068,0.04263781021110068,1.3877787807814457e-17,6.815185426162238e-18,3.2548078194225367e-16,3.562688730383845e-06,3.6725309246199433e-06,8.613319742353482e-05,0.0,2.7755575615628914e-17,5.316639560559273e-17,5.551115123125783e-17
4,33,0,34,2,5,0.25818354688860823,0.2581818301318409,1.746247252465416e-06,1.1845338631699019e-06,6.763588437410476e-06,0.2581807635516963,0.25818076355169634,5.551115123125783e-17,3.455067023323415e-17,2.1500885839677461e-16,2.783336911948986e-06,3.3367849026633145e-06,1.2924080340808667e-05,0.0,1.1102230246251565e-16,1.6653345369377348e-16,5.551115123125783e-17
4,33,2,39,1,5,0.11649623410037255,0.11649096358400204,5.270516370503575e-06,2.208444791723408e-06,4.524194632731669e-05,0.11649292776232599,0.11649292776232593,5.551115123125783e-17,2.813090795114061e-17,4.765194960548517e-16,3.3063380465575554e-06,1.9641783238905086e-06,2.838150153170472e-05,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
4,34,0,35,1,5,0.15678341727273765,0.15677177543873183,1.1641834005815532e-05,5.207606205654812e-06,7.4254243263263e-05,0.15677403529930117,0.1567740352993011,8.326672684688674e-17,2.983712020577802e-17,5.311257485202839e-16,1.0514923656487762e-05,3.842386408089982e-06,6.706655486527754e-05,0.0,1.1102230246251565e-16,3.3306690738754696e-16,1.1102230246251565e-16
4,34,1,55,2,5,0.1388115587513202,0.13881387044224902,3.185771608835153e-06,1.7564869885526564e-06,2.2949951605596466e-05,0.13881405606922312,0.1388140560692231,2.7755575615628914e-17,1.7275335116617076e-17,1.999478756084175e-16,5.9971250383206165e-06,9.182896647141892e-06,6.615249858099824e-05,0.0,1.1102230246251565e-16,6.5329661563728e-17,5.551115123125783e-17
4,35,0,36,2,5,0.32752563578738225,0.3275298319756489,5.235813801518496e-06,2.858660766209331e-06,1.5985761571507074e-05,0.32753487139680204,0.32753487139680193,1.1102230246251565e-16,6.640746635894704e-17,3.3896330485072024e-16,9.235609419788737e-06,7.559227720943529e-06,2.8197331723497552e-05,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
4,35,2,41,1,5,0.1911034833433996,0.1911084870479339,1.9220265422920102e-05,9.729182872770129e-06,0.0001005725372002933,0.19111293670628512,0.1911129367062851,2.7755575615628914e-17,1.920213830548027e-17,1.4523127577849689e-16,1.3929567110299024e-05,1.1446905066603286e-05,7.288657351180205e-05,0.0,1.1102230246251565e-16,1.6653345369377348e-16,0.0
4,36,0,37,1,5,0.14473035280285995,0.14473222830406446,3.6257868834821405e-06,2.2301869080148216e-06,2.5051689771989222e-05,0.14473284349179588,0.14473284349179588,8.326672684688674e-17,3.9481546064126943e-17,5.753132795432619e-16,3.0307584681921185e-06,1.6836089877791949e-06,2.094036429515679e-05,0.0,5.551115123125783e-17,2.7755575615628914e-16,0.0
4,36,1,60,2,5,0.18891456554192723,0.18891775131353614,3.185771608904542e-06,1.756486988609101e-06,1.6863272968019276e-05,0.1889126521254644,0.1889126521254644,2.7755575615628914e-17,1.920213830548027e-17,1.4692279899387223e-16,5.161605681397452e-06,5.099188071733263e-06,2.7321972898306556e-05,0.0,1.1102230246251565e-16,1.0818861201822472e-16,5.551115123125783e-17
4,37,0,38,2,5,0.2882940661838872,0.2882925790324354,2.2533270132574224e-06,2.0066557411313427e-06,7.816071426944135e-06,0.28829231365826724,0.2882923136582672,1.1102230246251565e-16,7.275864624933818e-17,3.8510323446957397e-16,2.276760609043471e-06,2.260477037385744e-06,7.897355083233828e-06,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
4,37,2,43,1,5,0.14473222830406443,0.14473035280285995,3.625786883509896e-06,2.230186908028486e-06,2.5051689772180997e-05,0.14473284349179588,0.14473284349179585,5.551115123125783e-17,3.528787656426819e-17,3.835421863621746e-16,1.6836089878069505e-06,3.0307584683308963e-06,2.0940364296115646e-05,0.0,5.551115123125783e-17,2.220446049250313e-16,0.0
4,38,0,111,0,5,0.14271482846942465,0.1427146490830865,3.523578166464425e-07,1.7711045099352742e-07,2.468964300524188e-06,0.14271482794975096,0.14271482794975096,2.7755575615628914e-17,1.660186658973676e-17,1.944827738950958e-16,1.308059251109439e-06,1.4179014453385985e-06,9.935207578253657e-06,0.0,2.7755575615628914e-17,5.316639560559273e-17,5.551115123125783e-17
4,38,1,63,2,5,0.14271482846942463,0.14271464908308654,3.5235781672970923e-07,1.7711045099996662e-07,2.4689643011076367e-06,0.14271482794975096,0.14271482794975096,2.7755575615628914e-17,1.660186658973676e-17,1.944827738950958e-16,1.308059251248217e-06,1.4179014453941097e-06,9.935207578642625e-06,0.0,2.7755575615628914e-17,3.2717781911133987e-17,5.551115123125783e-17
4,39,0,40,1,5,0.18909863839544577,0.18910015427497634,1.6877647807861385e-05,7.557384960685627e-06,8.925242749045608e-05,0.1891023461699331,0.18910234616993316,5.551115123125783e-17,3.712290224803401e-17,2.935508329514527e-16,7.732650654401763e-06,9.14499715340411e-06,4.8360040679696995e-05,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
4,40,0,41,2,5,0.37889910993482057,0.3789019925204642,7.976065325210335e-06,5.920975053579863e-06,2.1050470788378222e-05,0.3788903300397933,0.3788903300397933,5.551115123125783e-17,3.320373317947352e-17,1.4650981255031692e-16,9.828859369009901e-06,1.5896563417716614e-05,4.195428826323222e-05,0.0,1.1102230246251565e-16,1.6653345369377348e-16,0.0
