ndivs,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_projected_M,max_abs_projected_P,max_abs_projected_mismatch,weighted_l2_projected_mismatch,relative_projected_mismatch,max_abs_direct_M,max_abs_direct_P,max_abs_direct_mismatch,weighted_l2_direct_mismatch,relative_direct_mismatch,max_abs_projected_minus_direct_M,max_abs_projected_minus_direct_P,relative_projected_direct_difference,max_abs_decomposition_error,max_face_coordinate_mismatch,max_face_conormal_mismatch,max_face_jacobian_mismatch
2,4,1,8,2,5,0.48824677928486615,0.488246779284866,2.7755575615628914e-16,2.1777761582335986e-16,5.684743206352008e-16,0.48842593567163883,0.4884259356716387,1.1102230246251565e-16,7.914921044516342e-17,2.2730632088537213e-16,0.0002639752175404575,0.00026397521754073505,0.0005404610981145798,0.0,1.1102230246251565e-16,1.4052347001877065e-16,2.220446049250313e-16
2,5,0,6,2,5,0.37224401873291707,0.37225646483175073,0.0013558734264226546,0.00070085101499458,0.003642309951649787,0.37257311588360315,0.37257311588360303,1.1102230246251565e-16,5.4311848836348235e-17,2.9798795922033333e-16,0.000851727190303686,0.0009561897028110278,0.0025664484688953087,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,5,2,7,1,5,0.726321320337557,0.7257523307759597,0.0009850242708375756,0.0008665701018872636,0.0013561825093882508,0.7255197456936872,0.725519745693687,1.1102230246251565e-16,9.698248458197813e-17,1.5302450845960713e-16,0.0011808243409899832,0.0007604168247729026,0.0016257602632966859,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,6,0,23,0,5,0.2199407833920556,0.21998598833929656,0.00021639005859791505,0.00010283212416787148,0.0009836538237342858,0.22032184638759095,0.22032184638759092,5.551115123125783e-17,2.98707770531097e-17,2.519548203749274e-16,0.0003810629955353362,0.0004073882508507289,0.0018490597166385856,0.0,1.1102230246251565e-16,1.4005488490199817e-16,2.220446049250313e-16
2,6,1,11,2,5,0.4882467792848662,0.48824677928486615,3.3306690738754696e-16,1.766029531852885e-16,6.821691847622409e-16,0.4884259356716387,0.48842593567163883,1.1102230246251565e-16,7.914921044516342e-17,2.2730632088537213e-16,0.000263975217540513,0.00026397521754017994,0.0005404610981141252,0.0,1.1102230246251565e-16,1.617713497810755e-16,2.220446049250313e-16
2,7,0,22,0,5,0.34534856215213017,0.3452234360264013,0.00021639005859780402,0.00010283212416777794,0.0006265845071116342,0.3453692912208002,0.3453692912208002,5.551115123125783e-17,2.878723931740601e-17,1.6072984090461202e-16,0.0005496774805491544,0.0005044725333081812,0.0015915644341341765,0.0,1.1102230246251565e-16,1.4005488490199817e-16,2.220446049250313e-16
2,8,0,9,1,5,0.37225646483175034,0.3722440187329169,0.0013558734264227656,0.0007008510149945032,0.003642309951650089,0.37257311588360315,0.37257311588360315,0.0,0.0,0.0,0.0009561897028112498,0.000851727190303686,0.002566448468895905,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2,8,1,12,2,5,0.21994078339205586,0.21998598833929667,0.00021639005859820475,0.00010283212416796483,0.0009836538237356022,0.22032184638759095,0.22032184638759092,5.551115123125783e-17,2.98707770531097e-17,2.519548203749274e-16,0.0003810629955350864,0.0004073882508508781,0.0018490597166392628,0.0,1.1102230246251565e-16,1.4052347001877065e-16,2.220446049250313e-16
2,9,0,10,2,5,0.7263213203375577,0.7257523307759591,0.0009850242708377976,0.0008665701018875739,0.0013561825093885553,0.7255197456936872,0.725519745693687,1.1102230246251565e-16,7.047143486435681e-17,1.5302450845960713e-16,0.0011808243409903163,0.0007604168247729026,0.001625760263297143,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,9,2,11,1,5,0.3722440187329169,0.3722564648317507,0.0013558734264230154,0.0007008510149946599,0.0036423099516507567,0.37257311588360315,0.3725731158836031,5.551115123125783e-17,3.830837458182945e-17,1.4899397961016666e-16,0.0008517271903037416,0.0009561897028111943,0.002566448468895756,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,10,0,27,0,5,0.3453485621521302,0.34522343602640115,0.00021639005859785954,0.00010283212416791149,0.0006265845071117947,0.3453692912208002,0.3453692912208002,5.551115123125783e-17,2.878723931740601e-17,1.6072984090461202e-16,0.0005496774805493487,0.0005044725333082645,0.001591564434134739,0.0,1.1102230246251565e-16,1.4005488490199817e-16,2.220446049250313e-16
2,10,1,15,2,5,0.3453485621521301,0.34522343602640104,0.00021639005859830363,0.00010283212416803537,0.0006265845071130809,0.3453692912208002,0.3453692912208002,5.551115123125783e-17,2.878723931740601e-17,1.6072984090461202e-16,0.0005496774805493487,0.0005044725333084032,0.001591564434134739,0.0,1.1102230246251565e-16,1.617713497810755e-16,2.220446049250313e-16
2,11,0,26,0,5,0.21994078339205575,0.21998598833929667,0.00021639005859802607,0.00010283212416792211,0.00098365382373479,0.22032184638759092,0.22032184638759095,5.551115123125783e-17,2.98707770531097e-17,2.519548203749274e-16,0.00038106299553516965,0.0004073882508507966,0.0018490597166388929,0.0,1.1102230246251565e-16,1.4005488490199817e-16,2.220446049250313e-16
2,12,0,13,1,5,0.4855065020827315,0.48501949796671906,0.0008994911129363674,0.0004847562473358477,0.0018526860280505407,0.4859663213020087,0.4859663213020086,5.551115123125783e-17,3.8865630800537367e-17,1.1422839155300202e-16,0.0016990512994026104,0.0009468233352895594,0.0034962326089809787,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2,13,0,14,2,5,0.4850194979667191,0.48550650208273144,0.0008994911129362217,0.0004847562473358426,0.0018526860280502408,0.4859663213020086,0.4859663213020086,5.551115123125783e-17,4.0457033715360624e-17,1.1422839155300202e-16,0.0009468233352895039,0.0016990512994025063,0.003496232608980765,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,13,2,15,1,5,0.15365053351267816,0.15319415119919177,0.00047455801717907753,0.0003964063465533853,0.003088554307817749,0.15245128960260032,0.15245128960260035,8.326672684688674e-17,5.255223512674069e-17,5.461857821205762e-16,0.001199243910077863,0.0007428615965914265,0.007805009736454379,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,14,0,31,0,5,0.21998598833929667,0.21994078339205575,0.00021639005859802607,0.0001028321241679221,0.00098365382373479,0.22032184638759095,0.22032184638759092,5.551115123125783e-17,2.98707770531097e-17,2.519548203749274e-16,0.0004073882508507966,0.00038106299553516965,0.0018490597166388929,0.0,1.1102230246251565e-16,1.4005488490199817e-16,2.220446049250313e-16
2,15,0,30,0,5,0.34522343602640115,0.3453485621521302,0.00021639005859785954,0.00010283212416791149,0.0006265845071117947,0.3453692912208002,0.3453692912208002,5.551115123125783e-17,2.878723931740601e-17,1.6072984090461202e-16,0.0005044725333082645,0.0005496774805493487,0.001591564434134739,0.0,1.1102230246251565e-16,1.4005488490199817e-16,2.220446049250313e-16
2,16,0,17,1,5,0.37225646483175057,0.3722440187329169,0.0013558734264229877,0.000700851014994619,0.0036423099516506834,0.37257311588360315,0.37257311588360303,1.1102230246251565e-16,5.51456058134677e-17,2.9798795922033333e-16,0.0009561897028112498,0.0008517271903037416,0.002566448468895905,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2,16,1,28,2,5,0.48824677928486615,0.488246779284866,2.7755575615628914e-16,2.1777761582335986e-16,5.684743206352008e-16,0.48842593567163883,0.4884259356716387,1.1102230246251565e-16,7.914921044516342e-17,2.2730632088537213e-16,0.0002639752175404575,0.00026397521754073505,0.0005404610981145798,0.0,1.1102230246251565e-16,1.4052347001877065e-16,2.220446049250313e-16
2,16,2,20,1,5,0.21994078339205586,0.21998598833929656,0.00021639005859819434,0.00010283212416793029,0.0009836538237355554,0.22032184638759092,0.22032184638759095,5.551115123125783e-17,2.98707770531097e-17,2.519548203749274e-16,0.0003810629955350586,0.00040738825085089893,0.0018490597166393574,0.0,1.1102230246251565e-16,1.4052347001877065e-16,2.220446049250313e-16
2,17,0,18,2,5,0.37224401873291707,0.37225646483175073,0.0013558734264226546,0.00070085101499458,0.003642309951649787,0.37257311588360315,0.37257311588360303,1.1102230246251565e-16,5.4311848836348235e-17,2.9798795922033333e-16,0.000851727190303686,0.0009561897028110278,0.0025664484688953087,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,17,2,19,1,5,0.726321320337557,0.7257523307759597,0.0009850242708375756,0.0008665701018872636,0.0013561825093882508,0.7255197456936872,0.725519745693687,1.1102230246251565e-16,9.698248458197813e-17,1.5302450845960713e-16,0.0011808243409899832,0.0007604168247729026,0.0016257602632966859,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,18,1,31,2,5,0.4882467792848662,0.48824677928486615,3.3306690738754696e-16,1.766029531852885e-16,6.821691847622409e-16,0.4884259356716387,0.48842593567163883,1.1102230246251565e-16,7.914921044516342e-17,2.2730632088537213e-16,0.000263975217540513,0.00026397521754017994,0.0005404610981141252,0.0,1.1102230246251565e-16,1.617713497810755e-16,2.220446049250313e-16
2,19,2,22,1,5,0.34534856215213006,0.34522343602640115,0.00021639005859797056,0.00010283212416783328,0.0006265845071121165,0.3453692912208002,0.3453692912208002,5.551115123125783e-17,2.878723931740601e-17,1.6072984090461202e-16,0.0005496774805491544,0.0005044725333085975,0.0015915644341341765,0.0,1.1102230246251565e-16,1.617713497810755e-16,2.220446049250313e-16
2,20,0,21,1,5,0.4855065020827316,0.48501949796671917,0.0008994911129364194,0.000484756247335867,0.0018526860280506474,0.4859663213020086,0.4859663213020086,2.7755575615628914e-17,1.483272912393079e-17,5.711419577650101e-17,0.0016990512994025306,0.0009468233352894484,0.003496232608980815,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2,20,2,24,1,5,0.3119165544739758,0.3119165544739759,1.1102230246251565e-16,8.308364967842742e-17,3.5593590936443406e-16,0.31158214324841277,0.31158214324841277,2.7755575615628914e-17,1.3591083316149652e-17,8.907948101987486e-17,0.0008855355288437828,0.0008855355288436804,0.0028390142047355345,0.0,1.1102230246251565e-16,1.4052347001877065e-16,2.220446049250313e-16
2,21,0,22,2,5,0.15365053351267832,0.15319415119919175,0.00047455801717893875,0.0003964063465533575,0.0030885543078168426,0.15245128960260035,0.15245128960260035,8.326672684688674e-17,4.8956038961175694e-17,5.461857821205762e-16,0.001199243910077974,0.0007428615965913987,0.007805009736455093,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,21,2,23,1,5,0.4850194979667191,0.4855065020827318,0.0008994911129363188,0.0004847562473358149,0.0018526860280504397,0.48596632130200845,0.4859663213020087,2.220446049250313e-16,1.2210195536399913e-16,4.569135662120081e-16,0.0009468233352893374,0.0016990512994024473,0.0034962326089806434,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,23,2,26,1,5,0.311916554473976,0.311916554473976,2.7755575615628914e-16,1.6749132105430158e-16,8.89839773411085e-16,0.31158214324841277,0.31158214324841277,2.7755575615628914e-17,1.3591083316149652e-17,8.907948101987486e-17,0.0008855355288437221,0.0008855355288437689,0.0028390142047354894,0.0,1.1102230246251565e-16,1.617713497810755e-16,2.220446049250313e-16
2,24,0,25,1,5,0.4855065020827315,0.48501949796671906,0.0008994911129363674,0.0004847562473358477,0.0018526860280505407,0.4859663213020087,0.4859663213020086,5.551115123125783e-17,3.8865630800537367e-17,1.1422839155300202e-16,0.0016990512994026104,0.0009468233352895594,0.0034962326089809787,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2,24,2,28,1,5,0.21998598833929667,0.21994078339205586,0.00021639005859820475,0.00010283212416796483,0.0009836538237356022,0.22032184638759092,0.22032184638759095,5.551115123125783e-17,2.98707770531097e-17,2.519548203749274e-16,0.0004073882508508781,0.0003810629955350864,0.0018490597166392628,0.0,1.1102230246251565e-16,1.4052347001877065e-16,2.220446049250313e-16
2,25,0,26,2,5,0.4850194979667191,0.48550650208273144,0.0008994911129362217,0.0004847562473358426,0.0018526860280502408,0.4859663213020086,0.4859663213020086,5.551115123125783e-17,4.0457033715360624e-17,1.1422839155300202e-16,0.0009468233352895039,0.0016990512994025063,0.003496232608980765,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,25,2,27,1,5,0.15365053351267816,0.15319415119919177,0.00047455801717907753,0.0003964063465533853,0.003088554307817749,0.15245128960260032,0.15245128960260035,8.326672684688674e-17,5.255223512674069e-17,5.461857821205762e-16,0.001199243910077863,0.0007428615965914265,0.007805009736454379,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,27,2,30,1,5,0.34522343602640104,0.3453485621521301,0.00021639005859830363,0.00010283212416803537,0.0006265845071130809,0.3453692912208002,0.3453692912208002,5.551115123125783e-17,2.878723931740601e-17,1.6072984090461202e-16,0.0005044725333084032,0.0005496774805493487,0.001591564434134739,0.0,1.1102230246251565e-16,1.617713497810755e-16,2.220446049250313e-16
2,28,0,29,1,5,0.37225646483175034,0.3722440187329169,0.0013558734264227656,0.0007008510149945032,0.003642309951650089,0.37257311588360315,0.37257311588360315,0.0,0.0,0.0,0.0009561897028112498,0.000851727190303686,0.002566448468895905,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2,29,0,30,2,5,0.7263213203375577,0.7257523307759591,0.0009850242708377976,0.0008665701018875739,0.0013561825093885553,0.7255197456936872,0.725519745693687,1.1102230246251565e-16,7.047143486435681e-17,1.5302450845960713e-16,0.0011808243409903163,0.0007604168247729026,0.001625760263297143,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
2,29,2,31,1,5,0.3722440187329169,0.3722564648317507,0.0013558734264230154,0.0007008510149946599,0.0036423099516507567,0.37257311588360315,0.3725731158836031,5.551115123125783e-17,3.830837458182945e-17,1.4899397961016666e-16,0.0008517271903037416,0.0009561897028111943,0.002566448468895756,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
