order,ndivs,element,face,reference_face_id,face_node,R_alpha,R_beta,term_alpha,term_beta,a_projected,a_direct,delta,abs_delta,relative_delta,delta_alpha_trace,delta_beta_trace
4,8,0,2,3,4,0.00025782100279895327,-0.026916819451072004,0.0,0.05383363890214401,0.05383363890214401,0.053833605177098294,3.37250457144167e-08,3.37250457144167e-08,6.264678814620044e-07,nan,3.37250457144167e-08
4,8,1,0,1,0,-0.031670578927661536,0.0023825107665826338,-0.06334115785532307,0.0047650215331652675,-0.0585761363221578,-0.05857615517072404,1.8848566235574182e-08,1.8848566235574182e-08,3.2177882246861037e-07,nan,nan
4,8,1,0,1,1,-0.032629524026935315,0.002001364015206053,-0.06525904805387063,0.004002728030412106,-0.06125632002345852,-0.06125631083106084,-9.192397683321918e-09,9.192397683321918e-09,1.500644779151217e-07,nan,nan
4,8,1,0,1,2,-0.03390755986520474,0.0014534522697708216,-0.06781511973040948,0.0029069045395416432,-0.06490821519086783,-0.06490821454131783,-6.495499971226337e-10,6.495499971226337e-10,1.0007207796618343e-08,nan,nan
4,8,1,0,1,3,-0.035014978303358306,0.0009264694621656202,-0.07002995660671661,0.0018529389243312404,-0.06817701768238538,-0.06817701298511943,-4.697265951203455e-09,4.697265951203455e-09,6.889808488083909e-08,nan,nan
4,8,1,0,1,4,-0.035663390203502066,0.0005833207935425042,-0.07132678040700413,0.0011666415870850084,-0.07016013881991913,-0.0701601553790159,1.6559096774337867e-08,1.6559096774337867e-08,2.360185305303714e-07,nan,nan
4,8,1,1,2,0,-0.03546716575027678,0.0003026981000495409,0.07093433150055356,-0.0,0.07093433150055356,0.07093427954276604,5.195778751687641e-08,5.195778751687641e-08,7.324772986190889e-07,5.195778751687641e-08,nan
4,8,1,1,2,1,-0.03400072683199606,-0.0005017886827840708,0.06800145366399211,0.0,0.06800145366399211,0.06800146849393617,-1.4829944050553934e-08,1.4829944050553934e-08,2.1808270290334027e-07,-1.4829944050553934e-08,nan
4,8,1,1,2,2,-0.03157419496071732,-0.001773183449763167,0.06314838992143464,0.0,0.06314838992143464,0.06314838833996554,1.5814690945692433e-09,1.5814690945692433e-09,2.504369622941789e-08,1.5814690945692433e-09,nan
4,8,1,1,2,3,-0.028871250579294943,-0.0031265821830390285,0.057742501158589886,0.0,0.057742501158589886,0.05774248936678179,1.179180809246505e-08,1.179180809246505e-08,2.0421367027519e-07,1.179180809246505e-08,nan
4,8,1,1,2,4,-0.026903605238011774,-0.004079342075982279,0.05380721047602355,0.0,0.05380721047602355,0.053807267979723586,-5.750370003776428e-08,5.750370003776428e-08,1.0686976350375871e-06,-5.750370003776428e-08,nan
4,8,1,2,3,0,-0.026634672485873576,-0.004012439996206716,-0.0,0.008024879992413431,0.008024879992413431,0.008024901649182105,-2.165676867352251e-08,2.165676867352251e-08,2.698695837067331e-06,nan,-2.165676867352251e-08
4,8,1,2,3,1,-0.02759364463476351,-0.002774062955054441,-0.0,0.005548125910108882,0.005548125910108882,0.005548117995814182,7.914294699630509e-09,7.914294699630509e-09,1.4264807302246662e-06,nan,7.914294699630509e-09
4,8,1,2,3,2,-0.028978941078078687,-0.0009315140916187897,-0.0,0.0018630281832375795,0.0018630281832375795,0.0018630284641428941,-2.809053146340945e-10,2.809053146340945e-10,1.507788635764768e-07,nan,-2.809053146340945e-10
4,8,1,2,3,3,-0.0303198802924034,0.0009165237000022019,-0.0,-0.0018330474000044037,-0.0018330474000044037,-0.0018330571490138088,9.749009405096362e-09,9.749009405096362e-09,5.318442695767212e-06,nan,9.749009405096362e-09
4,8,1,2,3,4,-0.031197882785468322,0.0021649324199762613,-0.0,-0.004329864839952523,-0.004329864839952523,-0.004329846830346605,-1.8009605917690408e-08,1.8009605917690408e-08,4.159392171208717e-06,nan,-1.8009605917690408e-08
4,8,2,0,1,0,-0.0065407968770389464,-0.029254654987246317,-0.013081593754077893,-0.058509309974492635,-0.07159090372857052,-0.07159104168226851,1.3795369799285417e-07,1.3795369799285417e-07,1.926968720543456e-06,nan,nan
4,8,2,0,1,1,-0.00788981038499903,-0.030455535936804494,-0.01577962076999806,-0.06091107187360899,-0.07669069264360705,-0.07669065075281863,-4.189078842142813e-08,4.189078842142813e-08,5.462304091593069e-07,nan,nan
4,8,2,0,1,2,-0.009735530686434965,-0.03204109168578853,-0.01947106137286993,-0.06408218337157706,-0.08355324474444699,-0.08355325364748212,8.903035128571268e-09,8.903035128571268e-09,1.0655521765955264e-07,nan,nan
4,8,2,0,1,3,-0.011370998456202853,-0.03337311337387402,-0.022741996912405707,-0.06674622674774804,-0.08948822366015374,-0.08948823879050002,1.513034628142229e-08,1.513034628142229e-08,1.6907636674852643e-07,nan,nan
4,8,2,0,1,4,-0.012340174664999273,-0.034115110637285166,-0.024680349329998547,-0.06823022127457033,-0.09291057060456888,-0.09291047308790563,-9.751666324442354e-08,9.751666324442354e-08,1.0495755500142e-06,nan,nan
4,8,2,1,2,0,-0.01226701290476632,-0.034355518974705554,0.02453402580953264,0.0,0.02453402580953264,0.02453407823855643,-5.24290237891023e-08,5.24290237891023e-08,2.1369877147741256e-06,-5.24290237891023e-08,nan
4,8,2,1,2,1,-0.011058217116181594,-0.03462463474381249,0.02211643423236319,0.0,0.02211643423236319,0.02211641487454845,1.9357814740050827e-08,1.9357814740050827e-08,8.752683428382118e-07,1.9357814740050827e-08,nan
4,8,2,1,2,2,-0.009204235658280525,-0.03494966232580894,0.01840847131656105,0.0,0.01840847131656105,0.018408470489980882,8.265801688944752e-10,8.265801688944752e-10,4.490216241643315e-08,8.265801688944752e-10,nan
4,8,2,1,2,3,-0.007285368977772543,-0.03518659800286437,0.014570737955545086,0.0,0.014570737955545086,0.014570716655999518,2.1299545568259637e-08,2.1299545568259637e-08,1.4618028018377624e-06,2.1299545568259637e-08,nan
4,8,2,1,2,4,-0.005958581121555586,-0.03529517856127069,0.011917162243111172,0.0,0.011917162243111172,0.011917200670213929,-3.8427102756755094e-08,3.8427102756755094e-08,3.224507484614277e-06,-3.8427102756755094e-08,nan
4,8,2,2,3,0,-0.005639421549974262,-0.035080087018407737,-0.0,0.07016017403681547,0.07016017403681547,0.07016015537901592,1.8657799555343857e-08,1.8657799555343857e-08,2.659314890746061e-07,nan,1.8657799555343857e-08
4,8,2,2,3,1,-0.0057233918650940905,-0.03408850103830469,-0.0,0.06817700207660939,0.06817700207660939,0.06817701298511943,-1.090851003970883e-08,1.090851003970883e-08,1.6000275697161685e-07,nan,-1.090851003970883e-08
4,8,2,2,3,2,-0.00586657025130861,-0.03245410549376673,-0.0,0.06490821098753347,0.06490821098753347,0.06490821454131783,-3.5537843640076616e-09,3.5537843640076616e-09,5.4750918494999925e-08,nan,-3.5537843640076616e-09
4,8,2,2,3,3,-0.00603172895086717,-0.03062814975038372,-0.0,0.06125629950076744,0.06125629950076744,0.061256310831060826,-1.1330293384070877e-08,1.1330293384070877e-08,1.849653240678951e-07,nan,-1.1330293384070877e-08
4,8,2,2,3,4,-0.006155544292392032,-0.029288105434369317,-0.0,0.05857621086873863,0.05857621086873863,0.05857615517072402,5.569801461019486e-08,5.569801461019486e-08,9.508640757765397e-07,nan,5.569801461019486e-08
4,8,3,0,1,0,-0.042785493343549724,0.01422120380474708,-0.08557098668709945,0.02844240760949416,-0.05712857907760529,-0.05712859887901558,1.980141028923299e-08,1.980141028923299e-08,3.46611166347131e-07,nan,nan
4,8,3,0,1,1,-0.0437947670112789,0.013457981672928098,-0.0875895340225578,0.026915963345856195,-0.06067357067670161,-0.06067356135631688,-9.320384727895537e-09,9.320384727895537e-09,1.5361523351838143e-07,nan,nan
4,8,3,0,1,2,-0.04509379330514929,0.012339636162821558,-0.09018758661029858,0.024679272325643115,-0.06550831428465546,-0.06550831182510422,-2.459551243227942e-09,2.459551243227942e-09,3.754563478065352e-08,nan,nan
4,8,3,0,1,3,-0.04615147111918248,0.011245114922095789,-0.09230294223836497,0.022490229844191578,-0.06981271239417339,-0.06981271904128371,6.647110320501248e-09,6.647110320501248e-09,9.521345697150807e-08,nan,nan
4,8,3,0,1,4,-0.04672230343928619,0.010524664977321753,-0.09344460687857238,0.021049329954643505,-0.07239527692392887,-0.07239527879006483,1.866135954098347e-09,1.866135954098347e-09,2.5777039404874095e-08,nan,nan
4,8,3,1,2,0,-0.046455290412934405,0.010079120824052388,0.09291058082586881,-0.0,0.09291058082586881,0.09291047308790565,1.0773796316199125e-07,1.0773796316199125e-07,1.1595876616454657e-06,1.0773796316199125e-07,nan
4,8,3,1,2,1,-0.04474409426835325,0.008954305976851396,0.0894881885367065,-0.0,0.0894881885367065,0.08948823879050002,-5.025379352929793e-08,5.025379352929793e-08,5.615686956019612e-07,-5.025379352929793e-08,nan
4,8,3,1,2,2,-0.04177663592257765,0.007100877425366912,0.0835532718451553,-0.0,0.0835532718451553,0.08355325364748213,1.8197673173903084e-08,1.8197673173903084e-08,2.177972540396483e-07,1.8197673173903084e-08,nan
4,8,3,1,2,3,-0.038345320280077616,0.005055267956021744,0.07669064056015523,-0.0,0.07669064056015523,0.07669065075281867,-1.0192663435493188e-08,1.0192663435493188e-08,1.3290620610777083e-07,-1.0192663435493188e-08,nan
4,8,3,1,2,4,-0.035795488136543166,0.0035836838994207135,0.07159097627308633,-0.0,0.07159097627308633,0.07159104168226851,-6.540918218167491e-08,6.540918218167491e-08,9.136503764251734e-07,-6.540918218167491e-08,nan
4,8,3,2,3,0,-0.03550621791782691,0.0037392619187896358,-0.0,-0.0074785238375792715,-0.0074785238375792715,-0.007478519538502312,-4.299076959875248e-09,4.299076959875248e-09,5.748563557787387e-07,nan,-4.299076959875248e-09
4,8,3,2,3,1,-0.036987236023184,0.005859878091519636,-0.0,-0.011719756183039273,-0.011719756183039273,-0.011719779213509054,2.3030469781248897e-08,2.3030469781248897e-08,1.965094167874966e-06,nan,2.3030469781248897e-08
4,8,3,2,3,2,-0.03907614121379089,0.008959881873352667,-0.0,-0.017919763746705335,-0.017919763746705335,-0.017919751747759397,-1.199894593753581e-08,1.199894593753581e-08,6.695928644562568e-07,nan,-1.199894593753581e-08
4,8,3,2,3,3,-0.04101484372391201,0.011971037799057007,-0.0,-0.023942075598114013,-0.023942075598114013,-0.023942115518980053,3.992086603996081e-08,3.992086603996081e-08,1.6673909207527482e-06,nan,3.992086603996081e-08
4,8,3,2,3,4,-0.04222308013640387,0.01393092186680176,-0.0,-0.02786184373360352,-0.02786184373360352,-0.027861761257669503,-8.247593401636277e-08,8.247593401636277e-08,2.9601750266401243e-06,nan,-8.247593401636277e-08
4,8,4,0,1,0,-0.018053946547272517,-0.02844313628786661,-0.036107893094545034,-0.05688627257573322,-0.09299416567027825,-0.09299436350322215,1.9783294390174344e-07,1.9783294390174344e-07,2.1273648901837876e-06,nan,nan
4,8,4,0,1,1,-0.01969477856881614,-0.029731291148025116,-0.03938955713763228,-0.05946258229605023,-0.09885213943368251,-0.09885207505340729,-6.438027522204237e-08,6.438027522204237e-08,6.512785215461475e-07,nan,nan
4,8,4,0,1,2,-0.02184541598578605,-0.0314064746105817,-0.0436908319715721,-0.0628129492211634,-0.1065037811927355,-0.10650379504820456,1.3855469063739356e-08,1.3855469063739356e-08,1.300936652770753e-07,nan,nan
4,8,4,0,1,3,-0.02361992197735454,-0.03277159708508943,-0.04723984395470908,-0.06554319417017886,-0.11278303812488794,-0.11278304429053278,6.165644841904516e-09,6.165644841904516e-09,5.4668189537618926e-08,nan,nan
4,8,4,0,1,4,-0.024582300395063948,-0.03349984132107071,-0.049164600790127896,-0.06699968264214141,-0.11616428343226931,-0.11616418321285583,-1.0021941347637675e-07,1.0021941347637675e-07,8.627386190937994e-07,nan,nan
4,8,4,1,2,0,-0.024423212044723662,-0.03381764659205216,0.048846424089447324,0.0,0.048846424089447324,0.04884645503095748,-3.09415101526489e-08,3.09415101526489e-08,6.334443335353417e-07,-3.09415101526489e-08,nan
4,8,4,1,2,1,-0.02287814100707212,-0.03442729521224357,0.04575628201414424,0.0,0.04575628201414424,0.0457562526213661,2.939277813501784e-08,2.939277813501784e-08,6.423768899302593e-07,2.939277813501784e-08,nan
4,8,4,1,2,2,-0.020379087488138024,-0.03525364389549937,0.04075817497627605,0.0,0.04075817497627605,0.040758184575105355,-9.598829307788659e-09,9.598829307788659e-09,2.355067922640381e-07,-9.598829307788659e-09,nan
4,8,4,1,2,3,-0.01766740807923269,-0.035978621613911535,0.03533481615846538,0.0,0.03533481615846538,0.035334763204916006,5.295354937179253e-08,5.295354937179253e-08,1.4986224672660742e-06,5.295354937179253e-08,nan
4,8,4,1,2,4,-0.015737351671536195,-0.03640361432058937,0.03147470334307239,0.0,0.03147470334307239,0.03147480712578126,-1.037827088712362e-07,1.037827088712362e-07,3.2973262856383627e-06,-1.037827088712362e-07,nan
4,8,4,2,3,0,-0.01533620925110634,-0.0361976510795018,-0.0,0.0723953021590036,0.0723953021590036,0.07239527879006485,2.3368938742440726e-08,2.3368938742440726e-08,3.2279634238026864e-07,nan,2.3368938742440726e-08
4,8,4,2,3,1,-0.015734571102136736,-0.034906349782526574,-0.0,0.06981269956505315,0.06981269956505315,0.0698127190412837,-1.947623054499026e-08,1.947623054499026e-08,2.7897825514392307e-07,nan,-1.947623054499026e-08
4,8,4,2,3,2,-0.016361739811647617,-0.03275415602999344,-0.0,0.06550831205998688,0.06550831205998688,0.06550831182510422,2.348826549924965e-10,2.348826549924965e-10,3.585539721698388e-09,nan,2.348826549924965e-10
4,8,4,2,3,3,-0.017028134435284576,-0.030336773730032202,-0.0,0.060673547460064405,0.060673547460064405,0.06067356135631687,-1.3896252468170722e-08,1.3896252468170722e-08,2.2903307729972157e-07,nan,-1.3896252468170722e-08
4,8,4,2,3,4,-0.017497095569707816,-0.028564327129733894,-0.0,0.05712865425946779,0.05712865425946779,0.05712859887901558,5.538045221020749e-08,5.538045221020749e-08,9.693988582100973e-07,nan,5.538045221020749e-08
4,8,5,0,1,0,-0.05500211999497497,0.03247681929619529,-0.11000423998994995,0.06495363859239058,-0.04505060139755937,-0.04505058244648765,-1.895107171884236e-08,1.895107171884236e-08,4.206619030810328e-07,nan,nan
4,8,5,0,1,1,-0.055965208946427265,0.0313435202392939,-0.11193041789285453,0.0626870404785878,-0.04924337741426674,-0.049243385069694105,7.655427368413736e-09,7.655427368413736e-09,1.554610300973221e-07,nan,nan
4,8,5,0,1,2,-0.05713707868081905,0.02962395385012386,-0.1142741573616381,0.05924790770024772,-0.05502624966139037,-0.05502624330717266,-6.354217714499288e-09,6.354217714499288e-09,1.1547611828174034e-07,nan,nan
4,8,5,0,1,3,-0.057991286094753146,0.027883745754515233,-0.11598257218950629,0.055767491509030466,-0.060215080680475826,-0.0602151219160152,4.1235539371964336e-08,4.1235539371964336e-08,6.848037180673227e-07,nan,nan
4,8,5,0,1,4,-0.058378350009106635,0.02671158669190935,-0.11675670001821327,0.0534231733838187,-0.06333352663439457,-0.06333346506639738,-6.156799718659567e-08,6.156799718659567e-08,9.721233043283572e-07,nan,nan
4,8,5,1,2,0,-0.058082169721646384,0.026120951160872197,0.11616433944329277,-0.0,0.11616433944329277,0.11616418321285585,1.5623043692070127e-07,1.5623043692070127e-07,1.3449087531459456e-06,1.5623043692070127e-07,nan
4,8,5,1,2,1,-0.0563914752963284,0.02481965772511412,0.1127829505926568,-0.0,0.1127829505926568,0.11278304429053282,-9.369787601354318e-08,9.369787601354318e-08,8.307798091721516e-07,-9.369787601354318e-08,nan
4,8,5,1,2,2,-0.0532519148528733,0.022543531735082358,0.1065038297057466,-0.0,0.1065038297057466,0.10650379504820455,3.465754204456939e-08,3.465754204456939e-08,3.2541122831284803e-07,3.465754204456939e-08,nan
4,8,5,1,2,3,-0.049426007127596115,0.019901800939386947,0.09885201425519223,-0.0,0.09885201425519223,0.09885207505340729,-6.079821505966532e-08,6.079821505966532e-08,6.150423754566363e-07,-6.079821505966532e-08,nan
4,8,5,1,2,4,-0.04649718934717999,0.017941634423607338,0.09299437869435997,-0.0,0.09299437869435997,0.09299436350322217,1.5191137806014332e-08,1.5191137806014332e-08,1.633554416868819e-07,1.5191137806014332e-08,nan
4,8,5,2,3,0,-0.046232264867025176,0.018226779731335078,-0.0,-0.036453559462670156,-0.036453559462670156,-0.03645370189172216,1.4242905200384515e-07,1.4242905200384515e-07,3.9071217630214855e-06,nan,1.4242905200384515e-07
4,8,5,2,3,1,-0.04819737248853316,0.021341170150967856,-0.0,-0.04268234030193571,-0.04268234030193571,-0.042682355935541594,1.5633605882081625e-08,1.5633605882081625e-08,3.662779511442929e-07,nan,1.5633605882081625e-08
4,8,5,2,3,2,-0.05085346020010489,0.02573123330637248,-0.0,-0.05146246661274496,-0.05146246661274496,-0.05146243424472053,-3.236802442740938e-08,3.236802442740938e-08,6.289637197334273e-07,nan,-3.236802442740938e-08
4,8,5,2,3,3,-0.05314195385653254,0.029745177792658988,-0.0,-0.059490355585317976,-0.059490355585317976,-0.059490448429743215,9.284442523821435e-08,9.284442523821435e-08,1.5606610420471343e-06,nan,9.284442523821435e-08
4,8,5,2,3,4,-0.05444321521620662,0.032182509002820166,-0.0,-0.06436501800564033,-0.06436501800564033,-0.06436478890131427,-2.2910432606604303e-07,2.2910432606604303e-07,3.5594540818114357e-06,nan,-2.2910432606604303e-07
4,8,6,0,1,0,-0.0327968612991721,-0.02230787355548695,-0.0655937225983442,-0.0446157471109739,-0.11020946970931811,-0.11020960998398026,1.4027466214983075e-07,1.4027466214983075e-07,1.2727988255309194e-06,nan,nan
4,8,6,0,1,1,-0.03426828092990903,-0.023537020071129993,-0.06853656185981806,-0.047074040142259986,-0.11561060200207804,-0.11561056516324925,-3.68388287930177e-08,3.68388287930177e-08,3.1864576565699e-07,nan,nan
4,8,6,0,1,2,-0.03607007122877137,-0.025130110599195725,-0.07214014245754274,-0.05026022119839145,-0.1224003636559342,-0.12240035938334151,-4.2725926824305205e-09,4.2725926824305205e-09,3.4906699251651916e-08,nan,nan
4,8,6,0,1,3,-0.037387637675646,-0.026420876436894152,-0.074775275351292,-0.052841752873788304,-0.1276170282250803,-0.12761704464389922,1.6418818915564515e-08,1.6418818915564515e-08,1.2865694360325733e-07,nan,nan
4,8,6,0,1,4,-0.03798516752973136,-0.02710449355703007,-0.07597033505946273,-0.05420898711406014,-0.13017932217352288,-0.13017926784337602,-5.433014685363169e-08,5.433014685363169e-08,4.173485154670891e-07,nan,nan
4,8,6,1,2,0,-0.037761759760007736,-0.027475241597268774,0.07552351952001547,0.0,0.07552351952001547,0.07552344787163652,7.164837895201615e-08,7.164837895201615e-08,9.486896189077586e-07,7.164837895201615e-08,nan
4,8,6,1,2,1,-0.036277935901284586,-0.028365741232785742,0.07255587180256917,0.0,0.07255587180256917,0.07255588663461691,-1.4832047742774357e-08,1.4832047742774357e-08,2.0442238983952936e-07,-1.4832047742774357e-08,nan
4,8,6,1,2,2,-0.03365959322318408,-0.02968631849118707,0.06731918644636815,0.0,0.06731918644636815,0.06731918877101666,-2.324648501472737e-09,2.324648501472737e-09,3.4531736699619624e-08,-2.324648501472737e-09,nan
4,8,6,1,2,3,-0.03059997540965649,-0.030982284922387505,0.06119995081931298,0.0,0.06119995081931298,0.061199902862159206,4.79571537759238e-08,4.79571537759238e-08,7.83614253506718e-07,4.79571537759238e-08,nan
4,8,6,1,2,4,-0.02832000949900563,-0.031826241556469126,0.05664001899801126,0.0,0.05664001899801126,0.05664016422201001,-1.4522399875011027e-07,1.4522399875011027e-07,2.563975594789627e-06,-1.4522399875011027e-07,nan
4,8,6,2,3,0,-0.02792709326467794,-0.03166674064698803,-0.0,0.06333348129397606,0.06333348129397606,0.06333346506639737,1.622757869745861e-08,1.622757869745861e-08,2.5622432820540515e-07,nan,1.622757869745861e-08
4,8,6,2,3,1,-0.028760569252453166,-0.030107553446846378,-0.0,0.060215106893692756,0.060215106893692756,0.06021512191601521,-1.5022322455426895e-08,1.5022322455426895e-08,2.4947757269974833e-07,nan,-1.5022322455426895e-08
4,8,6,2,3,2,-0.030026379798367295,-0.027513124208661453,-0.0,0.055026248417322905,0.055026248417322905,0.05502624330717265,5.110150254339363e-09,5.110150254339363e-09,9.286750235239784e-08,nan,5.110150254339363e-09
4,8,6,2,3,3,-0.03131101536895749,-0.024621693438911938,-0.0,0.049243386877823876,0.049243386877823876,0.049243385069694105,1.8081297709082733e-09,1.8081297709082733e-09,3.6718225238941497e-08,nan,1.8081297709082733e-09
4,8,6,2,3,4,-0.03217707958957314,-0.022525283653484586,-0.0,0.04505056730696917,0.04505056730696917,0.04505058244648764,-1.5139518465268065e-08,1.5139518465268065e-08,3.3605599846020226e-07,nan,-1.5139518465268065e-08
4,8,7,0,1,0,-0.06259411459117784,0.05000662356730576,-0.12518822918235567,0.10001324713461152,-0.025174982047744154,-0.025174937056350776,-4.4991393378240874e-08,4.4991393378240874e-08,1.7871469895356847e-06,nan,nan
4,8,7,0,1,1,-0.06345991277121697,0.04891225501214297,-0.12691982554243394,0.09782451002428594,-0.029095315518148007,-0.029095346504665734,3.0986517726705465e-08,3.0986517726705465e-08,1.0649990960491384e-06,nan,nan
4,8,7,0,1,2,-0.0644574351804919,0.04714568946577252,-0.1289148703609838,0.09429137893154504,-0.03462349142943877,-0.034623478649294395,-1.2780144373336633e-08,1.2780144373336633e-08,3.6911772457673813e-07,nan,nan
4,8,7,0,1,3,-0.06509946494414459,0.04524619044093792,-0.13019892988828918,0.09049238088187583,-0.03970654900641335,-0.03970662431881907,7.531240572150599e-08,7.531240572150599e-08,1.8967214416615985e-06,nan,nan
4,8,7,0,1,4,-0.06532116657174318,0.04390908137955726,-0.13064233314348636,0.08781816275911453,-0.042824170384371835,-0.04282403958812528,-1.3079624655576438e-07,1.3079624655576438e-07,3.0542622398003746e-06,nan,nan
4,8,7,1,2,0,-0.06508969385639854,0.04333359732661824,0.13017938771279708,-0.0,0.13017938771279708,0.13017926784337605,1.1986942102804043e-07,1.1986942102804043e-07,9.208018499249467e-07,1.1986942102804043e-07,nan
4,8,7,1,2,1,-0.06380848000006746,0.04225161540100935,0.12761696000013492,-0.0,0.12761696000013492,0.12761704464389922,-8.464376430317166e-08,8.464376430317166e-08,6.632637868974353e-07,-8.464376430317166e-08,nan
4,8,7,1,2,2,-0.061200193112705754,0.04020291830622435,0.12240038622541151,-0.0,0.12240038622541151,0.12240035938334151,2.6842069997257134e-08,2.6842069997257134e-08,2.1929726551536371e-07,2.6842069997257134e-08,nan
4,8,7,1,2,3,-0.057805247333498115,0.037669011393113336,0.11561049466699623,-0.0,0.11561049466699623,0.11561056516324923,-7.049625300181717e-08,7.049625300181717e-08,6.097734484929826e-07,-7.049625300181717e-08,nan
4,8,7,1,2,4,-0.055104852466431466,0.0357117001571701,0.11020970493286293,-0.0,0.11020970493286293,0.11020960998398024,9.494888268679613e-08,9.494888268679613e-08,8.615292341508099e-07,9.494888268679613e-08,nan
4,8,7,2,3,0,-0.054896897552399515,0.03608122277864579,-0.0,-0.07216244555729158,-0.07216244555729158,-0.07216274175558524,2.961982936561247e-07,2.961982936561247e-07,4.1045875814883325e-06,nan,2.961982936561247e-07
4,8,7,2,3,1,-0.05684289122332936,0.03947379807823378,-0.0,-0.07894759615646756,-0.07894759615646756,-0.07894755871489653,-3.7441571024143805e-08,3.7441571024143805e-08,4.742585315699509e-07,nan,-3.7441571024143805e-08
4,8,7,2,3,2,-0.059316074848455115,0.04399110659329473,-0.0,-0.08798221318658946,-0.08798221318658946,-0.08798219249900985,-2.068757960771439e-08,2.068757960771439e-08,2.3513365779786567e-07,nan,-2.068757960771439e-08
4,8,7,2,3,3,-0.061228207352026456,0.047763364566588924,-0.0,-0.09552672913317785,-0.09552672913317785,-0.09552681045580319,8.132262534210621e-08,8.132262534210621e-08,8.513068211330186e-07,nan,8.132262534210621e-08
4,8,7,2,3,4,-0.06216385747590661,0.04981799718760928,-0.0,-0.09963599437521856,-0.09963599437521856,-0.09963573965229511,-2.5472292344841385e-07,2.5472292344841385e-07,2.556535166288946e-06,nan,-2.5472292344841385e-07
4,8,8,0,1,0,-0.04383787586833669,-0.01236178025842163,-0.08767575173667339,-0.02472356051684326,-0.11239931225351665,-0.11239932683155499,1.4578038332047072e-08,1.4578038332047072e-08,1.296986266999104e-07,nan,nan
4,8,8,0,1,1,-0.044677132382388074,-0.013403372214915181,-0.08935426476477615,-0.026806744429830363,-0.11616100919460651,-0.11616101545263881,6.258032300698879e-09,6.258032300698879e-09,5.387377405675664e-08,nan,nan
