order,ndivs,element,face,reference_face_id,face_node,R_alpha,R_beta,term_alpha,term_beta,a_projected,a_direct,delta,abs_delta,relative_delta,delta_alpha_trace,delta_beta_trace
4,2,3,0,1,3,-0.24386755625096052,0.1431010509057074,-0.48773511250192103,0.2862021018114148,-0.20153301069050622,-0.20147467146863773,-5.833922186848639e-05,5.833922186848639e-05,0.0002894772507422012,nan,nan
4,2,3,0,1,4,-0.23822886027080284,0.12823586610115456,-0.4764577205416057,0.2564717322023091,-0.21998598833929656,-0.22032184638759092,0.00033585804829436294,0.00033585804829436294,0.0015243973931823372,nan,nan
4,2,3,1,2,0,-0.2409841364232502,0.1268721704919028,0.4819682728465004,-0.0,0.4819682728465004,0.4810296383718708,0.0009386344746296071,0.0009386344746296071,0.0019475026210460705,0.0009386344746296071,nan
4,2,3,1,2,1,-0.2427532510413659,0.12498761159935348,0.4855065020827318,-0.0,0.4855065020827318,0.4859663213020087,-0.0004598192192769024,0.0004598192192769024,0.0009461956500297128,-0.0004598192192769024,nan
4,2,3,1,2,2,-0.18143808269398995,0.09079327909250694,0.3628761653879799,-0.0,0.3628761653879799,0.3627598728468435,0.00011629254113637577,0.00011629254113637577,0.0003204744544520804,0.00011629254113637577,nan
4,2,3,1,2,3,-0.0730253620979584,0.03523552922940773,0.1460507241959168,-0.0,0.1460507241959168,0.1457867050467924,0.0002640191491244115,0.0002640191491244115,0.0018077222867464069,0.0002640191491244115,nan
4,2,3,1,2,4,-0.010988359132333642,0.005345655392131433,0.021976718264667284,-0.0,0.021976718264667284,0.02367576956406973,-0.0016990512994024473,0.0016990512994024473,0.07176329769575567,-0.0016990512994024473,nan
4,2,3,2,3,0,-0.006425394246358968,0.008110639383306877,-0.0,-0.016221278766613754,-0.016221278766613754,-0.015335743237770032,-0.0008855355288437221,0.0008855355288437221,0.05459098148700274,nan,-0.0008855355288437221
4,2,3,2,3,1,-0.03299912981313567,0.04256473851849657,-0.0,-0.08512947703699314,-0.08512947703699314,-0.08547659273436332,0.00034711569737018444,0.00034711569737018444,0.004060944479255511,nan,0.00034711569737018444
4,2,3,2,3,2,-0.08489855889817018,0.09957824300148607,-0.0,-0.19915648600297214,-0.19915648600297214,-0.19919289304081836,3.640703784621446e-05,3.640703784621446e-05,0.0001827727751248333,nan,3.640703784621446e-05
4,2,3,2,3,3,-0.1327871365816422,0.1423412550898743,-0.0,-0.2846825101797486,-0.2846825101797486,-0.28492821286561115,0.00024570268586254773,0.00024570268586254773,0.0008623318954323261,nan,0.00024570268586254773
4,2,3,2,3,4,-0.15392785453396013,0.155958277236988,-0.0,-0.311916554473976,-0.311916554473976,-0.31158214324841277,-0.0003344112255632137,0.0003344112255632137,0.0010721175928836905,nan,-0.0003344112255632137
4,2,4,0,1,0,-0.19748804430908692,0.10990260957715751,-0.39497608861817385,0.21980521915431503,-0.17517086946385882,-0.17612705916667007,0.0009561897028112498,0.0009561897028112498,0.005428976713376006,nan,nan
4,2,4,0,1,1,-0.2301634354566043,0.10051305473315524,-0.4603268709132086,0.20102610946631047,-0.2593007614468982,-0.2591799104651977,-0.00012085098170044883,0.00012085098170044883,0.0004660648932386484,nan,nan
4,2,4,0,1,2,-0.2617286319962792,0.08029054930228922,-0.5234572639925584,0.16058109860457845,-0.36287616538797995,-0.36275987284684375,-0.00011629254113620924,0.00011629254113620924,0.00032047445445162147,nan,nan
4,2,4,0,1,3,-0.2535142234045754,0.06738599098870013,-0.5070284468091508,0.13477198197740026,-0.37225646483175057,-0.37257311588360315,0.0003166510518525789,0.0003166510518525789,0.0008499031152626294,nan,nan
4,2,4,0,1,4,-0.22936023090063615,0.064973170076982,-0.4587204618012723,0.129946340153964,-0.3287741216473083,-0.3285783487692704,-0.0001957728780379031,0.0001957728780379031,0.0005954631619331586,nan,nan
4,2,4,1,2,0,-0.22807402524898304,0.06371175035328772,0.4561480504979661,-0.0,0.4561480504979661,0.45597943601295193,0.00016861448501415133,0.00016861448501415133,0.0003696485928857503,0.00016861448501415133,nan
4,2,4,1,2,1,-0.24412338964243308,0.05509108777362402,0.48824677928486615,-0.0,0.48824677928486615,0.48842593567163883,-0.00017915638677268308,0.00017915638677268308,0.0003668035902440839,-0.00017915638677268308,nan
4,2,4,1,2,2,-0.24050527477354974,0.03518263802423341,0.4810105495470995,-0.0,0.4810105495470995,0.48089418390747696,0.00011636563962252877,0.00011636563962252877,0.00024191910080162288,0.00011636563962252877,nan
4,2,4,1,2,3,-0.20294474399939125,0.013748666709400947,0.4058894879987825,-0.0,0.4058894879987825,0.40581036957598926,7.9118422793234e-05,7.9118422793234e-05,0.0001949260208322304,7.9118422793234e-05,nan
4,2,4,1,2,4,-0.16650309205339905,0.0023239815713341147,0.3330061841067981,-0.0,0.3330061841067981,0.33327015932433857,-0.0002639752175404575,0.0002639752175404575,0.0007920757684265298,-0.0002639752175404575,nan
4,2,4,2,3,0,-0.15938040772737141,0.005326504922855113,-0.0,-0.010653009845710226,-0.010653009845710226,-0.010844008037962918,0.00019099819225269245,0.00019099819225269245,0.017613247019371638,nan,0.00019099819225269245
4,2,4,2,3,1,-0.1680071547469252,0.030270462923326243,-0.0,-0.06054092584665249,-0.06054092584665249,-0.06044107835518904,-9.984749146344646e-05,9.984749146344646e-05,0.001649256103488668,nan,-9.984749146344646e-05
4,2,4,2,3,2,-0.1802478668595178,0.07045403380869732,-0.0,-0.14090806761739463,-0.14090806761739463,-0.14085064543332929,-5.7422184065347714e-05,5.7422184065347714e-05,0.000407515233416338,nan,-5.7422184065347714e-05
4,2,4,2,3,3,-0.1886265299739705,0.10079214577868338,-0.0,-0.20158429155736676,-0.20158429155736676,-0.20147467146863773,-0.00010962008872902884,0.00010962008872902884,0.0005437928118413592,nan,-0.00010962008872902884
4,2,4,2,3,4,-0.19026237131749452,0.10997039169602793,-0.0,-0.21994078339205586,-0.21994078339205586,-0.22032184638759092,0.0003810629955350586,0.0003810629955350586,0.0017295742650263166,nan,0.0003810629955350586
4,2,5,0,1,0,-0.15733982683454126,0.2456031982796821,-0.3146796536690825,0.4912063965593642,0.1765267428902817,0.17612705916667007,0.00039968372361162685,0.00039968372361162685,0.002264153958021227,nan,nan
4,2,5,0,1,1,-0.1543378417196345,0.2835019333570815,-0.308675683439269,0.567003866714163,0.25832818327489404,0.2591799104651977,-0.000851727190303686,0.000851727190303686,0.0032862392334920367,nan,nan
4,2,5,0,1,2,-0.15095471580593456,0.3325350458903239,-0.3019094316118691,0.6650700917806478,0.3631606601687787,0.3627598728468436,0.00040078732193510325,0.00040078732193510325,0.0011036088593649918,nan,nan
4,2,5,0,1,3,-0.15433784171963458,0.3404598510860931,-0.30867568343926916,0.6809197021721862,0.37224401873291707,0.37257311588360315,-0.00032909715068607515,0.00032909715068607515,0.0008833089040941149,nan,nan
4,2,5,0,1,4,-0.1573398268345412,0.3215019236899324,-0.3146796536690824,0.6430038473798648,0.3283241937107824,0.3285783487692704,-0.0002541550584879704,0.0002541550584879704,0.0007734991043686799,nan,nan
4,2,5,1,2,0,-0.16416209685539138,0.32150192368993263,0.32832419371078275,-0.0,0.32832419371078275,0.3285783487692704,-0.0002541550584876373,0.0002541550584876373,0.0007734991043676662,-0.0002541550584876373,nan
4,2,5,1,2,1,-0.18612200936645845,0.340459851086093,0.3722440187329169,-0.0,0.3722440187329169,0.37257311588360303,-0.00032909715068613066,0.00032909715068613066,0.000883308904094264,-0.00032909715068613066,nan
4,2,5,1,2,2,-0.18158033008438934,0.33253504589032384,0.3631606601687787,-0.0,0.3631606601687787,0.36275987284684375,0.0004007873219349367,0.0004007873219349367,0.0011036088593645332,0.0004007873219349367,nan
4,2,5,1,2,3,-0.129164091637447,0.28350193335708157,0.258328183274894,-0.0,0.258328183274894,0.2591799104651977,-0.0008517271903037416,0.0008517271903037416,0.0032862392334922505,-0.0008517271903037416,nan
4,2,5,1,2,4,-0.0882633714451409,0.2456031982796821,0.1765267428902818,-0.0,0.1765267428902818,0.17612705916667004,0.00039968372361176563,0.00039968372361176563,0.002264153958022012,0.00039968372361176563,nan
4,2,5,2,3,0,-0.0882633714451408,0.252425468300532,-0.0,-0.504850936601064,-0.504850936601064,-0.5047054079359404,-0.0001455286651235177,0.0001455286651235177,0.0002882606618565418,nan,-0.0001455286651235177
4,2,5,2,3,1,-0.12916409163744705,0.3152861010039055,-0.0,-0.630572202007811,-0.630572202007811,-0.6317530263488008,0.0011808243409898722,0.0011808243409898722,0.0018691233626760982,nan,0.0011808243409898722
4,2,5,2,3,2,-0.18158033008438926,0.3631606601687785,-0.0,-0.726321320337557,-0.726321320337557,-0.7255197456936872,-0.0008015746438698734,0.0008015746438698734,0.0011036088593645338,nan,-0.0008015746438698734
4,2,5,2,3,3,-0.18612200936645837,0.3152861010039054,-0.0,-0.6305722020078108,-0.6305722020078108,-0.6317530263488008,0.0011808243409899832,0.0011808243409899832,0.0018691233626762739,nan,0.0011808243409899832
4,2,5,2,3,4,-0.16416209685539146,0.2524254683005323,-0.0,-0.5048509366010646,-0.5048509366010646,-0.5047054079359404,-0.00014552866512418383,0.00014552866512418383,0.00028826066185786087,nan,-0.00014552866512418383
4,2,6,0,1,0,-0.19026237131749424,0.08029197962146643,-0.3805247426349885,0.16058395924293287,-0.2199407833920556,-0.22032184638759095,0.0003810629955353362,0.0003810629955353362,0.0017295742650275763,nan,nan
