order,ndivs,element,face,reference_face_id,face_node,R_alpha,R_beta,term_alpha,term_beta,a_projected,a_direct,delta,abs_delta,relative_delta,delta_alpha_trace,delta_beta_trace
4,4,3,0,1,4,-0.13650251099005722,0.09248819777958042,-0.27300502198011445,0.18497639555916084,-0.0880286264209536,-0.08801251769613189,-1.6108724821717324e-05,1.6108724821717324e-05,0.0001829941631110461,nan,nan
4,4,3,1,2,0,-0.13577717482764246,0.0899563019743097,0.2715543496552849,-0.0,0.2715543496552849,0.2715405944459863,1.3755209298582649e-05,1.3755209298582649e-05,5.0653614335560136e-05,1.3755209298582649e-05,nan
4,4,3,1,2,1,-0.13207138518966563,0.08532608747457272,0.26414277037933126,-0.0,0.26414277037933126,0.26415475761461965,-1.1987235288390963e-05,1.1987235288390963e-05,4.5379592616989187e-05,-1.1987235288390963e-05,nan
4,4,3,1,2,2,-0.11904907171965112,0.07404847039830123,0.23809814343930225,-0.0,0.23809814343930225,0.2380933790691095,4.7643701927557736e-06,4.7643701927557736e-06,2.0010110637298364e-05,4.7643701927557736e-06,nan
4,4,3,1,2,3,-0.09876517514543297,0.05905627513959884,0.19753035029086594,-0.0,0.19753035029086594,0.197540281544041,-9.931253175055055e-06,9.931253175055055e-06,5.027457234255745e-05,-9.931253175055055e-06,nan
4,4,3,1,2,4,-0.08272301747300627,0.04812220397360872,0.16544603494601254,-0.0,0.16544603494601254,0.16543780119439272,8.23375161981832e-06,8.23375161981832e-06,4.976699273878104e-05,8.23375161981832e-06,nan
4,4,3,2,3,0,-0.08130269327895555,0.049989149463995596,-0.0,-0.09997829892799119,-0.09997829892799119,-0.10000772221157381,2.9423283582616366e-05,2.9423283582616366e-05,0.00029421011629851156,nan,2.9423283582616366e-05
4,4,3,2,3,1,-0.09226070718423691,0.06880070206094568,-0.0,-0.13760140412189137,-0.13760140412189137,-0.13760057813527019,-8.259866211834943e-07,8.259866211834943e-07,6.002748492681158e-06,nan,-8.259866211834943e-07
4,4,3,2,3,2,-0.10702322077768871,0.09472477748370513,-0.0,-0.18944955496741026,-0.18944955496741026,-0.1894451650198967,-4.389947513561143e-06,4.389947513561143e-06,2.317211837376085e-05,nan,-4.389947513561143e-06
4,4,3,2,3,3,-0.11726547876008417,0.11338859378715249,-0.0,-0.22677718757430498,-0.22677718757430498,-0.22678784242029504,1.0654845990054618e-05,1.0654845990054618e-05,4.6981557196123865e-05,nan,1.0654845990054618e-05
4,4,3,2,3,4,-0.12059422644747225,0.12005993256454088,-0.0,-0.24011986512908176,-0.24011986512908176,-0.2400967168402112,-2.314828887056697e-05,2.314828887056697e-05,9.6403056274095e-05,nan,-2.314828887056697e-05
4,4,4,0,1,0,-0.09449568366824707,-0.0015453051637733285,-0.18899136733649413,-0.003090610327546657,-0.19208197766404078,-0.19207765184345896,-4.32582058182418e-06,4.32582058182418e-06,2.2520699934640494e-05,nan,nan
4,4,4,0,1,1,-0.09710602935038348,-0.007465562059594504,-0.19421205870076697,-0.014931124119189008,-0.20914318281995598,-0.20914652590204036,3.3430820843838305e-06,3.3430820843838305e-06,1.5984401700985733e-05,nan,nan
4,4,4,0,1,2,-0.09870439744682527,-0.015204385579782325,-0.19740879489365054,-0.03040877115956465,-0.22781756605321518,-0.22781613936455355,-1.4266886616265406e-06,1.4266886616265406e-06,6.2624172768718145e-06,nan,nan
4,4,4,0,1,3,-0.09743650150248381,-0.02088242151047602,-0.19487300300496763,-0.04176484302095204,-0.23663784602591967,-0.23664170457244219,3.858546522517159e-06,3.858546522517159e-06,1.6305437494581423e-05,nan,nan
4,4,4,0,1,4,-0.09503443875163681,-0.02325235204912138,-0.19006887750327361,-0.04650470409824276,-0.23657358160151637,-0.23656960140086056,-3.980200655812061e-06,3.980200655812061e-06,1.6824366562266008e-05,nan,nan
4,4,4,1,2,0,-0.094458875656768,-0.024220912631132668,0.188917751313536,0.0,0.188917751313536,0.1889126521254644,5.099188071594485e-06,5.099188071594485e-06,2.6991577213576154e-05,5.099188071594485e-06,nan
4,4,4,1,2,1,-0.09393896426290639,-0.02704404674728585,0.18787792852581278,0.0,0.18787792852581278,0.18788242679295417,-4.498267141384016e-06,4.498267141384016e-06,2.3941925906360003e-05,-4.498267141384016e-06,nan
4,4,4,1,2,2,-0.08921902053909588,-0.03265557682139243,0.17843804107819175,0.0,0.17843804107819175,0.1784363226856686,1.7183925231367692e-06,1.7183925231367692e-06,9.63019159341571e-06,1.7183925231367692e-06,nan
4,4,4,1,2,3,-0.08025428053421793,-0.03941549049806226,0.16050856106843586,0.0,0.16050856106843586,0.16051199857408388,-3.4375056480184796e-06,3.4375056480184796e-06,2.1415879676010065e-05,-3.4375056480184796e-06,nan
4,4,4,1,2,4,-0.0723981348693074,-0.04416115447038676,0.1447962697386148,0.0,0.1447962697386148,0.1447934198238623,2.849914752522942e-06,2.849914752522942e-06,1.9682238759793934e-05,2.849914752522942e-06,nan
4,4,4,2,3,0,-0.0714312547824061,-0.04401034563681763,-0.0,0.08802069127363527,0.08802069127363527,0.08801251769613189,8.17357750337866e-06,8.17357750337866e-06,9.285972860595884e-05,nan,8.17357750337866e-06
4,4,4,2,3,1,-0.07627926447912542,-0.037525612911023284,-0.0,0.07505122582204657,0.07505122582204657,0.07505241144468652,-1.1856226399542535e-06,1.1856226399542535e-06,1.5797262434772733e-05,nan,-1.1856226399542535e-06
4,4,4,2,3,2,-0.08352000612029706,-0.02515744291288506,-0.0,0.05031488582577012,0.05031488582577012,0.05031505128564576,-1.6545987563398867e-07,1.6545987563398867e-07,3.2884767362086e-06,nan,-1.6545987563398867e-07
4,4,4,2,3,3,-0.08984347345543567,-0.011258759725058517,-0.0,0.022517519450117034,0.022517519450117034,0.022515230563760036,2.28888635699781e-06,2.28888635699781e-06,0.0001016491342249474,nan,2.28888635699781e-06
4,4,4,2,3,4,-0.09304225031268776,-0.0021602179675775175,-0.0,0.004320435935155035,0.004320435935155035,0.004331882947545814,-1.1447012390778874e-05,1.1447012390778874e-05,0.0026425027013400877,nan,-1.1447012390778874e-05
4,4,5,0,1,0,-0.11170151380224816,0.11815499504337212,-0.22340302760449632,0.23630999008674425,0.01290696248224793,0.012904185551413394,2.7769308345356597e-06,2.7769308345356597e-06,0.00021514983392529534,nan,nan
4,4,5,0,1,1,-0.11459580838354103,0.11858864011725032,-0.22919161676708205,0.23717728023450063,0.00798566346741858,0.007986825466696233,-1.1619992776532029e-06,1.1619992776532029e-06,0.00014548950424653093,nan,nan
4,4,5,0,1,2,-0.11753164165703858,0.11753164165703858,-0.23506328331407716,0.23506328331407716,0.0,0.0,0.0,0.0,0.0,nan,nan
4,4,5,0,1,3,-0.11858864011725037,0.11459580838354108,-0.23717728023450074,0.22919161676708216,-0.00798566346741858,-0.007986825466696258,1.161999277677489e-06,1.161999277677489e-06,0.00014548950424957125,nan,nan
4,4,5,0,1,4,-0.11815499504337208,0.11170151380224812,-0.23630999008674416,0.22340302760449623,-0.01290696248224793,-0.012904185551413464,-2.7769308344662708e-06,2.7769308344662708e-06,0.00021514983391991924,nan,nan
4,4,5,1,2,0,-0.11828557945257025,0.11100077189459862,0.2365711589051405,-0.0,0.2365711589051405,0.2365696014008606,1.5575042798809946e-06,1.5575042798809946e-06,6.583660861658616e-06,1.5575042798809946e-06,nan
4,4,5,1,2,1,-0.11831986489564351,0.11054847775351424,0.23663972979128703,-0.0,0.23663972979128703,0.23664170457244224,-1.974781155211769e-06,1.974781155211769e-06,8.345025906484867e-06,-1.974781155211769e-06,nan
4,4,5,1,2,2,-0.11390869433413407,0.10713422156263631,0.22781738866826814,-0.0,0.22781738866826814,0.22781613936455355,1.2493037145899777e-06,1.2493037145899777e-06,5.483794375367575e-06,1.2493037145899777e-06,nan
4,4,5,1,2,3,-0.10457262538739234,0.10078596280366554,0.20914525077478469,-0.0,0.20914525077478469,0.20914652590204036,-1.2751272556732474e-06,1.2751272556732474e-06,6.096812988758365e-06,-1.2751272556732474e-06,nan
4,4,5,1,2,4,-0.09603808858712384,0.0952033259502737,0.1920761771742477,-0.0,0.1920761771742477,0.19207765184345893,-1.4746692112432846e-06,1.4746692112432846e-06,7.677463760568684e-06,-1.4746692112432846e-06,nan
4,4,5,2,3,0,-0.09520332595027368,0.09603808858712376,-0.0,-0.19207617717424752,-0.19207617717424752,-0.19207765184345896,1.4746692114375737e-06,1.4746692114375737e-06,7.677463761580195e-06,nan,1.4746692114375737e-06
4,4,5,2,3,1,-0.10078596280366556,0.1045726253873924,-0.0,-0.2091452507747848,-0.2091452507747848,-0.20914652590204033,1.2751272555344695e-06,1.2751272555344695e-06,6.096812988094822e-06,nan,1.2751272555344695e-06
4,4,5,2,3,2,-0.10713422156263631,0.11390869433413404,-0.0,-0.2278173886682681,-0.2278173886682681,-0.22781613936455355,-1.2493037145344665e-06,1.2493037145344665e-06,5.483794375123912e-06,nan,-1.2493037145344665e-06
4,4,5,2,3,3,-0.11054847775351417,0.11831986489564347,-0.0,-0.23663972979128695,-0.23663972979128695,-0.23664170457244219,1.9747811552395245e-06,1.9747811552395245e-06,8.345025906602158e-06,nan,1.9747811552395245e-06
4,4,5,2,3,4,-0.1110007718945986,0.11828557945257026,-0.0,-0.23657115890514052,-0.23657115890514052,-0.23656960140086056,-1.5575042799642613e-06,1.5575042799642613e-06,6.583660862010589e-06,nan,-1.5575042799642613e-06
4,4,6,0,1,0,-0.07369986300938641,0.006424279955724469,-0.14739972601877283,0.012848559911448938,-0.1345511661073239,-0.13454974820587856,-1.4179014453385985e-06,1.4179014453385985e-06,1.0538009341424943e-05,nan,nan
4,4,6,0,1,1,-0.07363487791837507,0.00427308047982945,-0.14726975583675014,0.0085461609596589,-0.13872359487709124,-0.13872400508797164,4.1021088040271714e-07,4.1021088040271714e-07,2.9570288151829416e-06,nan,nan
4,4,6,0,1,2,-0.07299314124079828,0.001826046313159308,-0.14598628248159656,0.003652092626318616,-0.14233418985527796,-0.1423341908903184,1.0350404422432291e-09,1.0350404422432291e-09,7.2719030878590725e-09,nan,nan
4,4,6,0,1,3,-0.07174191445191518,0.0003845899103718953,-0.14348382890383035,0.0007691798207437906,-0.14271464908308656,-0.14271482794975096,1.7886666439648202e-07,1.7886666439648202e-07,1.2533152088405271e-06,nan,nan
4,4,6,0,1,4,-0.07057975224053134,1.546669965462625e-05,-0.14115950448106268,3.09333993092525e-05,-0.14112857108175342,-0.14112835835072537,-2.127310280430894e-07,2.127310280430894e-07,1.507356210103324e-06,nan,nan
4,4,6,1,2,0,-0.07056428554087671,-1.5466699654648854e-05,0.14112857108175342,0.0,0.14112857108175342,0.1411283583507254,2.1273102801533383e-07,2.1273102801533383e-07,1.5073562099066554e-06,2.1273102801533383e-07,nan
4,4,6,1,2,1,-0.07135732454154328,-0.0003845899103718598,0.14271464908308656,0.0,0.14271464908308656,0.14271482794975096,-1.7886666439648202e-07,1.7886666439648202e-07,1.2533152088405271e-06,-1.7886666439648202e-07,nan
4,4,6,1,2,2,-0.07116709492763897,-0.0018260463131592709,0.14233418985527793,0.0,0.14233418985527793,0.1423341908903184,-1.0350404699988047e-09,1.0350404699988047e-09,7.271903282861942e-09,-1.0350404699988047e-09,nan
4,4,6,1,2,3,-0.06936179743854569,-0.004273080479829417,0.13872359487709138,0.0,0.13872359487709138,0.1387240050879716,-4.102108802361837e-07,4.102108802361837e-07,2.957028813982476e-06,-4.102108802361837e-07,nan
4,4,6,1,2,4,-0.06727558305366199,-0.006424279955724462,0.13455116610732398,0.0,0.13455116610732398,0.13454974820587856,1.4179014454218652e-06,1.4179014454218652e-06,1.0538009342043786e-05,1.4179014454218652e-06,nan
4,4,6,2,3,0,-0.06724399820909062,-0.006453192237060885,-0.0,0.01290638447412177,0.01290638447412177,0.012904185551413467,2.198922708302256e-06,2.198922708302256e-06,0.00017037480269639066,nan,2.198922708302256e-06
4,4,6,2,3,1,-0.06943496242778129,-0.003993192162609349,-0.0,0.007986384325218698,0.007986384325218698,0.007986825466696233,-4.4114147753487876e-07,4.4114147753487876e-07,5.523364437777778e-05,nan,-4.4114147753487876e-07
4,4,6,2,3,2,-0.07197331887431785,-5.9319799591460364e-18,-0.0,1.1863959918292073e-17,1.1863959918292073e-17,0.0,1.1863959918292073e-17,1.1863959918292073e-17,1.0,nan,1.1863959918292073e-17
4,4,6,2,3,3,-0.07342815459039057,0.0039931921626093405,-0.0,-0.007986384325218681,-0.007986384325218681,-0.007986825466696231,4.4114147755049127e-07,4.4114147755049127e-07,5.523364437973257e-05,nan,4.4114147755049127e-07
4,4,6,2,3,4,-0.07369719044615157,0.006453192237060879,-0.0,-0.012906384474121757,-0.012906384474121757,-0.01290418555141344,-2.1989227083178686e-06,2.1989227083178686e-06,0.0001703748026976005,nan,-2.1989227083178686e-06
4,4,7,0,1,0,-0.001798058890802428,-0.0019441175374128937,-0.003596117781604856,-0.0038882350748257874,-0.007484352856430643,-0.007503041357590543,1.868850115990025e-05,1.868850115990025e-05,0.0024907901035349884,nan,nan
4,4,7,0,1,1,-0.009268858982839204,-0.010230730292858913,-0.018537717965678407,-0.020461460585717826,-0.03899917855139623,-0.03899752328056007,-1.655270836162237e-06,1.655270836162237e-06,4.244373593615027e-05,nan,nan
4,4,7,0,1,2,-0.02027941034151324,-0.023295767208160536,-0.04055882068302648,-0.04659153441632107,-0.08715035509934754,-0.08714822521217222,-2.129887175322809e-06,2.129887175322809e-06,2.4439225438551935e-05,nan,nan
4,4,7,0,1,3,-0.029613786041110736,-0.03537956990894467,-0.05922757208222147,-0.07075913981788934,-0.1299867119001108,-0.1299945898527609,7.877952650114928e-06,7.877952650114928e-06,6.060215782085958e-05,nan,nan
4,4,7,0,1,4,-0.03421762282279113,-0.04201386784600008,-0.06843524564558226,-0.08402773569200016,-0.1524629813375824,-0.1524421523517553,-2.08289858271149e-05,2.08289858271149e-05,0.00013661667668032486,nan,nan
4,4,7,1,2,0,-0.033049926233900025,-0.04458148085475016,0.06609985246780005,0.0,0.06609985246780005,0.06610311170823732,-3.25924043727277e-06,3.25924043727277e-06,4.93054011081694e-05,-3.25924043727277e-06,nan
4,4,7,1,2,1,-0.02405659220048661,-0.04915274112336471,0.04811318440097322,0.0,0.04811318440097322,0.04811231987642912,8.645245441057936e-07,8.645245441057936e-07,1.7968557992355752e-05,8.645245441057936e-07,nan
4,4,7,1,2,2,-0.009145589632264908,-0.05532307210841124,0.018291179264529816,0.0,0.018291179264529816,0.018291180012879722,-7.483499063487553e-10,7.483499063487553e-10,4.0913156276511696e-08,-7.483499063487553e-10,nan
4,4,7,1,2,3,0.006158142068530175,-0.060167381560600225,-0.01231628413706035,0.0,-0.01231628413706035,-0.012320330801485738,4.046664425388577e-06,4.046664425388577e-06,0.0003284542022930569,4.046664425388577e-06,nan
4,4,7,1,2,4,0.015847337650831402,-0.06240991702029673,-0.031694675301662804,0.0,-0.031694675301662804,-0.031687358316104294,-7.31698555851007e-06,7.31698555851007e-06,0.00023085851137040036,-7.31698555851007e-06,nan
4,4,7,2,3,0,0.017720087971123653,-0.06074805489544783,0.0,0.12149610979089566,0.12149610979089566,0.12148501347778573,1.1096313109928979e-05,1.1096313109928979e-05,9.133060415701049e-05,nan,1.1096313109928979e-05
4,4,7,2,3,1,0.015551733328274486,-0.05117959788367255,0.0,0.1023591957673451,0.1023591957673451,0.10236577018143084,-6.574414085733227e-06,6.574414085733227e-06,6.422473131478305e-05,nan,-6.574414085733227e-06
4,4,7,2,3,2,0.010960092309472104,-0.03407904265082591,0.0,0.06815808530165182,0.06815808530165182,0.06815661043838148,1.4748632703454057e-06,1.4748632703454057e-06,2.1638860068002262e-05,nan,1.4748632703454057e-06
4,4,7,2,3,3,0.005209861855927364,-0.015352282004103492,0.0,0.030704564008206984,0.030704564008206984,0.030709058817789136,-4.494809582152037e-06,4.494809582152037e-06,0.00014636754609842633,nan,-4.494809582152037e-06
4,4,7,2,3,4,0.0010422981223101736,-0.0029923554936473343,0.0,0.005984710987294669,0.005984710987294669,0.0059793637546392,5.347232655468839e-06,5.347232655468839e-06,0.0008934821859937474,nan,5.347232655468839e-06
4,4,8,0,1,0,-0.03546467141515715,0.07750990873173876,-0.0709293428303143,0.1550198174634775,0.08409047463316321,0.08405339677718243,3.7077855980782726e-05,3.7077855980782726e-05,0.0004409281329726272,nan,nan
4,4,8,0,1,1,-0.04511872512679253,0.07186976473754667,-0.09023745025358507,0.14373952947509333,0.053502079221508264,0.05351235857101492,-1.0279349506654711e-05,1.0279349506654711e-05,0.00019209300021813172,nan,nan
