ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
8,polynomial,14,0,319,0,5,0.06302314235262094,0.06302314291203176,1.111409339560332e-09,1.7634939931695355e-08,5.799789916559034e-10,-4.7123049779423156e-11,-4.712305065636106e-11,8.769379045423534e-19
8,polynomial,14,1,127,2,5,0.0630231423526209,0.06302314291203179,1.1114092979269685e-09,1.763493927109098e-08,5.799790094272701e-10,6.371516765637774e-11,6.371516756170179e-11,9.467595221143126e-20
8,polynomial,15,0,16,1,5,0.06921645327987137,0.06921638642962018,6.685025119579358e-08,9.658144563618386e-07,3.9558297007857224e-08,-3.384004650895574e-09,-3.3840046488338058e-09,2.0617683563037353e-18
8,polynomial,15,2,194,1,5,0.06677710937952716,0.06677710937952717,2.7755575615628914e-17,4.156450597147043e-16,1.8794973595304414e-17,-3.38448066414455e-19,-1.3800796335100955e-18,1.0416315670956406e-18
8,polynomial,16,0,17,2,5,0.0737974832370121,0.07379756964667905,2.1787459490024697e-07,2.9523275081193884e-06,9.869383339760985e-08,-3.112017554437464e-10,-3.112017547596465e-10,6.840998732772803e-19
8,polynomial,16,2,28,1,5,0.015280292576373866,0.015280341888167391,7.158213807248112e-08,4.684590082890229e-06,3.355454439679006e-08,-6.150255446550231e-10,-6.150255447807421e-10,1.257190453988719e-19
8,polynomial,17,0,18,1,5,0.09611948124987457,0.09611941504970006,9.466746916930724e-08,9.84893675437213e-07,4.1726800283879184e-08,-1.2011273286831101e-09,-1.2011273281561684e-09,5.269417607467992e-19
8,polynomial,18,0,19,2,5,0.07134804187094491,0.07134808555149413,2.1567684049816904e-07,3.022881957253196e-06,9.180061169510179e-08,2.6220159519191727e-09,2.6220159517630817e-09,1.560910495402877e-19
8,polynomial,18,2,30,1,5,0.039101652021885994,0.03910149348856539,1.5853332060306036e-07,4.054389326423498e-06,8.350454863582496e-08,-2.0838525453164016e-08,-2.0838525451414953e-08,1.7490634790760264e-18
8,polynomial,19,0,20,1,5,0.12442200480664788,0.12442201448902421,2.971833552717351e-07,2.3885110403669837e-06,1.3078026852805776e-07,2.4096638608187643e-08,2.4096638608297314e-08,1.0967091433473062e-19
8,polynomial,20,0,21,2,5,0.053287012425738675,0.053286913936436045,9.848930263012257e-08,1.8482796866755903e-06,5.303775425864356e-08,-1.4849897886272062e-08,-1.4849897887557052e-08,1.2849903400154013e-18
8,polynomial,20,2,32,1,5,0.08916648519414108,0.0891663765976194,1.0859652167793943e-07,1.2179073947065826e-06,5.87981112802058e-08,-4.85805442584536e-09,-4.858054425853639e-09,8.278423570430701e-21
8,polynomial,21,0,22,1,5,0.13766998982527262,0.13766999053069492,1.410728756590096e-07,1.0247176971190099e-06,5.912816276003148e-08,1.609472143164426e-09,1.6094721413209215e-09,1.8435045507675838e-18
8,polynomial,22,0,23,2,5,0.026736439594026024,0.02673636405171628,1.1241134089626931e-07,4.204424470990013e-06,7.076515061803365e-08,-5.950462286335703e-09,-5.950462286321626e-09,1.4076959664427425e-20
8,polynomial,22,2,34,1,5,0.12534179335143533,0.12534185822447463,1.3873991841495403e-07,1.1068921458503098e-06,7.286571011629056e-08,2.262982330624812e-09,2.262982329785025e-09,8.397868450883358e-19
8,polynomial,23,0,24,1,5,0.12661031163441194,0.12661025124045786,1.1215763431882131e-07,8.858491292769041e-07,5.471337542842784e-08,-2.471989553653702e-11,-2.4719897541351355e-11,2.004814334491257e-18
8,polynomial,24,0,25,2,5,0.007383629622075991,0.007383634956413398,1.2571772413892679e-08,1.702653569428278e-06,9.076827356882602e-09,2.9838933291425346e-10,2.9838933287939695e-10,3.485651213358375e-20
8,polynomial,24,2,36,1,5,0.12661025124045783,0.12661031163441203,1.1215763442984361e-07,8.858491301537856e-07,5.47133754549572e-08,2.377787257690601e-09,2.377787257323539e-09,3.670622240010186e-19
8,polynomial,25,0,26,1,5,0.10236102945492656,0.10236099450521605,8.94860534561559e-08,8.742199441786584e-07,3.9943030614494615e-08,-5.255618897112994e-09,-5.255618894575513e-09,2.5374815809442066e-18
8,polynomial,26,0,27,2,5,0.006892649404799195,0.006892637490594722,1.5921565308350816e-08,2.309934014236237e-06,1.1376636486913812e-08,2.4367770896044447e-09,2.4367770896249923e-09,2.0547580006123484e-20
8,polynomial,26,2,38,1,5,0.10537849210040745,0.10537850851229423,3.117818289655183e-08,2.958685156652635e-07,1.3421892428404287e-08,2.6556883900916976e-10,2.6556883856760126e-10,4.415685014239895e-19
8,polynomial,27,0,318,0,5,0.07869427570441961,0.07869427162263831,4.081781301845666e-09,5.186884643524873e-08,1.993622427777655e-09,4.067899943306102e-12,4.0678991918801956e-12,7.514259063282126e-19
8,polynomial,28,0,29,1,5,0.057019454657785455,0.05701922386061904,2.3079716641311032e-07,4.047691578221666e-06,1.257736265834805e-07,-6.619381675844452e-09,-6.619381675446638e-09,3.978143176339025e-19
8,polynomial,28,2,196,1,5,0.05983831209858221,0.0598383120985822,2.7755575615628914e-17,4.638428899849691e-16,1.8415696707999025e-17,-1.3539933678323962e-18,-1.6525045932488306e-18,2.9851122541643438e-19
8,polynomial,29,0,30,2,5,0.05942072862479416,0.059420812742032356,3.60121802545077e-07,6.060533101566591e-06,1.7113080130333726e-07,5.852722615672127e-09,5.852722616049342e-09,3.7721503883949445e-19
8,polynomial,29,2,39,1,5,0.014013910737036587,0.014013880729408611,8.182551055127552e-08,5.83887767566718e-06,3.4812463428187536e-08,6.125629288282908e-10,6.125629288363191e-10,8.028304832709979e-21
8,polynomial,30,0,31,1,5,0.08545796732234276,0.08545770644306837,2.608792743913346e-07,3.052720332175844e-06,1.1220449180393812e-07,-2.335030735243491e-08,-2.33503073508051e-08,1.6298105045254815e-18
8,polynomial,31,0,32,2,5,0.04539900592320764,0.0453989434723948,2.753344559868788e-07,6.064768388378518e-06,1.1417827271787384e-07,-1.139909114916461e-08,-1.1399091149473738e-08,3.091273210784171e-19
8,polynomial,31,2,41,1,5,0.06156701055123809,0.06156715934807574,1.4879683764984497e-07,2.4168215526821374e-06,6.32751926922595e-08,-4.1556859829006135e-11,-4.1556859512289845e-11,3.1671628960828483e-19
8,polynomial,32,0,33,1,5,0.11472797044251984,0.11472788565601284,1.1145257906852724e-07,9.714508034844597e-07,5.190186641597262e-08,-1.6393825235441937e-09,-1.6393825245776707e-09,1.0334769757819151e-18
8,polynomial,33,0,34,2,5,0.01962810051753365,0.019628045918504516,5.5066777646453624e-08,2.805507216414693e-06,4.6450634882148186e-08,-2.757716527055581e-09,-2.7577165268882225e-09,1.6735849025417877e-19
8,polynomial,33,2,43,1,5,0.11472788565601287,0.11472797044251988,1.1145257905464945e-07,9.714508033634967e-07,5.190186640370207e-08,1.4013595636198754e-09,1.4013595670328642e-09,3.412988773219573e-18
8,polynomial,34,0,35,1,5,0.12534185822447447,0.12534179335143528,1.387399183455651e-07,1.1068921452967139e-06,7.28657101015694e-08,-3.080935499310586e-09,-3.0809355010082435e-09,1.697657512728306e-18
8,polynomial,35,0,36,2,5,0.026736439594025968,0.02673636405171631,1.1241134090255768e-07,4.20442447122522e-06,7.076515061640951e-08,-4.265320189778321e-09,-4.265320189678959e-09,9.936176236048224e-20
8,polynomial,35,2,45,1,5,0.137669990530695,0.13766998982527262,1.410728755618651e-07,1.0247176964133762e-06,5.912816273877465e-08,2.6743373475784292e-09,2.67433734738601e-09,1.9241916768239157e-19
8,polynomial,36,0,37,1,5,0.1128516887695317,0.1128516150022337,1.8596473225218624e-07,1.6478684039187724e-06,9.476286799890795e-08,-2.0618415165062663e-09,-2.06184151645806e-09,4.8206431738365347e-20
8,polynomial,37,0,38,2,5,0.02090430846871029,0.02090425426572785,8.269107788783092e-08,3.955695449653524e-06,5.270277947304431e-08,5.315063705168615e-09,5.3150637045501315e-09,6.184837711865113e-19
8,polynomial,37,2,47,1,5,0.1253198137940847,0.1253198074794165,5.435434394240879e-08,4.3372506147925996e-07,2.156589395823836e-08,-1.405507592879376e-09,-1.405507603992799e-09,1.1113422992556143e-17
8,polynomial,38,0,315,0,5,0.09131302776692117,0.09131301544165457,1.232526659900035e-08,1.3497818329341688e-07,6.623342959085789e-09,-9.66095736879887e-10,-9.660957301509952e-10,6.728891771534103e-18
8,polynomial,39,0,40,1,5,0.03468500986003528,0.03468470699276862,3.028672666618992e-07,8.731935435049956e-06,1.4563343329256245e-07,2.492540706394188e-09,2.492540706867021e-09,4.728329817475617e-19
8,polynomial,39,2,198,1,5,0.03536788838508288,0.035367888385082896,1.3877787807814457e-17,3.923838386028069e-16,8.128028055360444e-18,-2.15830804450879e-19,-8.96742244998438e-19,6.809114405475589e-19
8,polynomial,40,0,41,2,5,0.021368345663211056,0.021368178149416064,1.6751379499149732e-07,7.83934318695988e-06,8.438775782732774e-08,-3.6049154156904964e-09,-3.604915415468457e-09,2.2203926464699667e-19
8,polynomial,40,2,48,1,5,0.034684706992768606,0.03468500986003529,3.028672666827159e-07,8.731935435650118e-06,1.4563343329987465e-07,1.6838517534645904e-08,1.6838517534930454e-08,2.845501307182415e-19
8,polynomial,41,0,42,1,5,0.0615671593480757,0.06156701055123808,1.487968376220894e-07,2.416821552231321e-06,6.32751926792921e-08,-6.544228394610037e-10,-6.544228388830346e-10,5.779690851691235e-19
8,polynomial,42,0,43,2,5,0.04539900592320765,0.04539894347239482,2.753344560410889e-07,6.064768389572599e-06,1.1417827273915267e-07,-4.780440665093075e-09,-4.780440665024069e-09,6.900588824101123e-20
8,polynomial,42,2,50,1,5,0.08545770644306842,0.08545796732234279,2.6087927436357905e-07,3.052720331851057e-06,1.1220449181081421e-07,6.036265564988633e-09,6.0362655650395825e-09,5.0949362649591187e-20
8,polynomial,43,0,44,1,5,0.08916637659761933,0.08916648519414103,1.0859652169181722e-07,1.2179073948622223e-06,5.879811129643702e-08,-1.2346274126676578e-09,-1.234627412682048e-09,1.4390254321431884e-20
8,polynomial,44,0,45,2,5,0.05328701242573869,0.053286913936436094,9.84893025954281e-08,1.8482796860245031e-06,5.303775426931932e-08,2.151859961217728e-09,2.1518599608864707e-09,3.312572975963545e-19
8,polynomial,44,2,52,1,5,0.12442201448902426,0.12442200480664789,2.971833552023462e-07,2.388511039809292e-06,1.3078026849022138e-07,4.227197637862886e-09,4.2271976391089535e-09,1.2460673562917185e-18
8,polynomial,45,0,46,1,5,0.09963596660199,0.09963599437521854,7.657856367082605e-08,7.685833232359717e-07,3.199205119658728e-08,-3.217864731213976e-10,-3.2178647287729733e-10,2.441002749813625e-19
8,polynomial,46,0,47,2,5,0.042824170384371876,0.042824071763227,1.48514490393159e-07,3.4680062464761122e-06,8.03099722925497e-08,4.446126119163457e-09,4.446126118972768e-09,1.9068911943123692e-19
8,polynomial,46,2,54,1,5,0.1301793877127972,0.13017932217352285,2.3522354478111573e-07,1.806918506177551e-06,1.0525851187705557e-07,-1.293469223719105e-08,-1.2934692236189665e-08,1.0013848495566953e-18
8,polynomial,47,0,310,0,5,0.09200793094762244,0.09200790738309408,2.3564528356390113e-08,2.5611409922699755e-07,1.40311592954678e-08,1.6713485261680263e-10,1.6713485123917954e-10,1.3776230914903412e-18
8,polynomial,48,0,49,1,5,0.01401388072940863,0.01401391073703658,8.182551056341858e-08,5.838877676533683e-06,3.481246342977336e-08,1.5444031940898125e-10,1.5444031937954737e-10,2.943387792920409e-20
8,polynomial,48,2,200,1,5,0.0353678883850829,0.03536788838508289,1.3877787807814457e-17,3.9238383860280686e-16,9.224912045388103e-18,-6.02120663881291e-19,-8.842165670226659e-19,2.820959031413749e-19
8,polynomial,49,0,50,2,5,0.05942072862479416,0.0594208127420324,3.601218025485464e-07,6.060533101624974e-06,1.7113080130587164e-07,-7.224544571112487e-10,-7.2245445712916e-10,1.7911355393916985e-20
8,polynomial,49,2,55,1,5,0.057019223860619056,0.05701945465778548,2.307971664269881e-07,4.047691578465051e-06,1.257736265916926e-07,1.2895082459303135e-08,1.2895082459328613e-08,2.5478817227858358e-20
8,polynomial,50,0,51,1,5,0.03910149348856537,0.03910165202188599,1.5853332061693814e-07,4.054389326778414e-06,8.350454864542875e-08,8.146209837033129e-09,8.146209836606767e-09,4.263619749343326e-19
8,polynomial,51,0,52,2,5,0.07134804187094498,0.07134808555149423,2.1567684041490232e-07,3.0228819560861425e-06,9.180061168711194e-08,-7.626562779956779e-09,-7.626562780026929e-09,7.014987902817206e-20
8,polynomial,51,2,57,1,5,0.09611941504970009,0.09611948124987457,9.466746915542945e-08,9.848936752928323e-07,4.172680027697166e-08,-2.6168332147808045e-09,-2.6168332158453297e-09,1.064525200074093e-18
8,polynomial,52,0,53,1,5,0.06436480994528326,0.06436501800564032,2.0806035705422943e-07,3.232506779319118e-06,1.1484005271947256e-07,8.115095614410276e-09,8.115095614315657e-09,9.461953590871573e-20
8,polynomial,53,0,54,2,5,0.06333352663439448,0.06333348129397612,4.534041836423697e-08,7.158991575816336e-07,2.3822673779978586e-08,1.192713228602783e-10,1.192713213724215e-10,1.4878567988343376e-18
8,polynomial,53,2,59,1,5,0.11616433944329274,0.11616428343226944,2.1302408162449105e-07,1.833816493472868e-06,1.0954655536877335e-07,-6.223954659092432e-09,-6.223954657539726e-09,1.5527056909069636e-18
8,polynomial,54,0,303,0,5,0.07552351952001538,0.07552349875237567,2.3564528377206795e-08,3.120157604805703e-07,1.4031159329776573e-08,-5.697095043316311e-11,-5.697095111597051e-11,6.828074035701662e-19
8,polynomial,55,0,56,1,5,0.015280341888167397,0.015280292576373875,7.15821380638075e-08,4.684590082322595e-06,3.355454439757619e-08,2.9248695007415016e-09,2.924869500783929e-09,4.242733438876362e-20
8,polynomial,55,2,202,1,5,0.05983831209858222,0.0598383120985822,4.163336342344337e-17,6.957643349774535e-16,3.059264087868098e-17,2.7455993841093345e-19,6.622468832064746e-19,3.8768694479554116e-19
8,polynomial,56,0,57,2,5,0.07379748323701213,0.0737975696466791,2.178745948724914e-07,2.952327507743282e-06,9.869383340430828e-08,-2.302873185081488e-08,-2.302873185173186e-08,9.169793398517844e-19
8,polynomial,56,2,60,1,5,0.06921638642962019,0.0692164532798714,6.685025120967136e-08,9.658144565623368e-07,3.955829702309114e-08,-4.2687100091832684e-09,-4.268710011180707e-09,1.9974385200654863e-18
8,polynomial,57,0,58,1,5,0.027861674211998325,0.027861843733603505,1.6952160518043935e-07,6.0843642223139525e-06,8.448790891340271e-08,-2.657455759960703e-10,-2.657455762466775e-10,2.506071878724343e-19
8,polynomial,58,0,59,2,5,0.07239527692392884,0.07239530215900368,7.518186244392933e-08,1.0384908992962754e-06,3.024599078653531e-08,-2.2239425516181428e-09,-2.2239425524715946e-09,8.534518688077118e-19
8,polynomial,58,2,62,1,5,0.09291058082586885,0.09291057060456892,7.254451575566812e-08,7.807992922962089e-07,4.2298237801404486e-08,-1.0437633297599419e-08,-1.0437633299577295e-08,1.9778765257592198e-18
8,polynomial,59,0,294,0,5,0.048846424089447296,0.04884641733158032,1.2325266612878139e-08,2.5232689685345605e-07,6.623342994921417e-09,-5.339857550622726e-10,-5.339857557700002e-10,7.077276670893981e-19
8,polynomial,60,0,61,1,5,0.00802492412966746,0.008024879992413435,7.021449352495601e-08,8.749552318554516e-06,3.1429564202904053e-08,1.5660120803995646e-09,1.5660120804890064e-09,8.944179886444005e-20
8,polynomial,60,2,204,1,5,0.0667771093795272,0.0667771093795272,4.163336342344337e-17,6.234675895720562e-16,2.832098555665641e-17,7.146829947315463e-19,7.991676051104067e-19,8.448461037886045e-20
8,polynomial,61,0,62,2,5,0.07016013881991909,0.07016017403681551,7.454658074862452e-08,1.0625198949692928e-06,3.1134368874937075e-08,-1.6363579428041043e-09,-1.6363579432255046e-09,4.214003388250864e-19
8,polynomial,61,2,63,1,5,0.07093433150055357,0.07093433899563693,9.728301914035953e-09,1.3714516906451086e-07,4.743513709662583e-09,-1.2504920073135913e-10,-1.2504920036371925e-10,3.6763988041191616e-19
8,polynomial,62,0,283,0,5,0.024534025809532622,0.024534025523322657,4.0817813504179234e-09,1.6637226120598435e-07,1.9936224312398253e-09,1.552806107239985e-10,1.5528061085693842e-10,1.3293991855615357e-19
8,polynomial,63,0,270,0,5,0.008480334017751709,0.008480334479588451,1.1114092909880746e-09,1.3105724705353968e-07,5.799789928335039e-10,6.709863519683654e-11,6.709863502161021e-11,1.7522633497275053e-19
8,polynomial,63,2,206,1,5,0.062469601849366244,0.06246960184936621,6.938893903907228e-17,1.1107632670109012e-15,4.7606261803891005e-17,-8.895152061570546e-19,2.2755263029387226e-20,9.122704691864418e-19
8,polynomial,64,0,65,1,5,0.06979253064645807,0.06979252156717373,1.1312502927462997e-08,1.6208758763552728e-07,5.8424280214319794e-09,-3.039446642219172e-10,-3.039446638122506e-10,4.0966657504086855e-19
8,polynomial,64,1,128,2,5,0.0707943073994842,0.07079430739948424,4.163336342344337e-17,5.88089140960318e-16,3.470516423196761e-17,1.1755255071295187e-18,8.595165945857009e-19,3.1600891254381775e-19
8,polynomial,65,0,66,2,5,0.0210659065392233,0.02106585298102178,5.35582015195879e-08,2.542411427671823e-06,2.3016831351702598e-08,-2.3393619546184607e-09,-2.3393619545106852e-09,1.0777542996106536e-19
8,polynomial,65,2,79,1,5,0.08397190770133377,0.08397185847521933,4.9226114434697266e-08,5.862212230521396e-07,2.3596860428825846e-08,-6.86877203215131e-10,-6.868772052866825e-10,2.0715514214084e-18
8,polynomial,66,0,67,1,5,0.08601793311397417,0.08601793142106968,6.104219096858543e-08,7.096449398255622e-07,3.284718628249283e-08,-1.7255964631019497e-09,-1.7255964618207704e-09,1.2811793121382163e-18
8,polynomial,66,1,143,2,5,0.10024987255292027,0.10024987255292032,5.551115123125783e-17,5.537278982769217e-16,3.812580123811891e-17,2.0104336230139857e-19,-1.7289373049432214e-19,3.739370927957207e-19
8,polynomial,67,0,68,2,5,0.04179745199974175,0.041797407996062005,4.4003679741666524e-08,1.0527837855268882e-06,1.7188920626480778e-08,4.766003478317563e-10,4.76600348085127e-10,2.533706949013974e-19
8,polynomial,67,2,81,1,5,0.12225435597863517,0.12225427594308343,8.003555174163068e-08,6.546642129922755e-07,4.567052070652301e-08,-6.554545813768758e-10,-6.5545458036598e-10,1.01089577223983e-18
8,polynomial,68,0,69,1,5,0.09526002916654143,0.09526003097458238,1.3033300395870473e-07,1.3681814148630777e-06,6.116871260435877e-08,-7.362474390270974e-10,-7.362474383476197e-10,6.794777948094871e-19
8,polynomial,68,1,156,2,5,0.13216960855456766,0.13216960855456772,5.551115123125783e-17,4.199993617166493e-16,4.651194547336526e-17,1.9273374513407366e-18,-3.4700910425997564e-19,2.2743465556007123e-18
8,polynomial,69,0,70,2,5,0.06734876521030132,0.06734874494654752,3.902575027719957e-08,5.794575469251571e-07,1.8918398955400393e-08,-3.968046465485128e-11,-3.968046327270082e-11,1.382150457777997e-18
8,polynomial,69,2,83,1,5,0.15938941980964838,0.15938942855774468,3.7416185177940875e-08,2.347469685819564e-07,2.3791492245456787e-08,-1.685687921970784e-09,-1.6856879230175648e-09,1.0467809351639117e-18
8,polynomial,70,0,71,1,5,0.08791039772757442,0.0879104109937216,8.670905451979571e-08,9.863343094367779e-07,3.880565608150937e-08,-5.144579532921769e-09,-5.144579528075784e-09,4.845985506263322e-18
8,polynomial,70,1,167,2,5,0.1537782441329402,0.15377824413294014,1.1102230246251565e-16,7.219636502452041e-16,6.988675367311056e-17,-3.317811764315632e-19,2.1285114483902933e-18,2.4602926248218567e-18
8,polynomial,71,0,72,2,5,0.08791041099372164,0.08791039772757443,8.670905447816235e-08,9.863343089631888e-07,3.8805656060146976e-08,-6.00825720227266e-10,-6.008257215403898e-10,1.313123890021672e-18
8,polynomial,71,2,85,1,5,0.17596442637317894,0.17596444490793098,4.8805335273183204e-08,2.773590727303995e-07,3.571492651123976e-08,2.3647606991450003e-09,2.364760703048239e-09,3.903238663149898e-18
8,polynomial,72,0,73,1,5,0.06734874494654747,0.0673487652103013,3.9025750235566203e-08,5.794575463069818e-07,1.891839893690844e-08,-4.142842265392338e-09,-4.142842268535597e-09,3.143259030741291e-18
8,polynomial,72,1,176,2,5,0.15377824413294017,0.1537782441329401,5.551115123125783e-17,3.6098182512260217e-16,5.551115123125783e-17,-1.8658399071731633e-18,4.975310819109293e-19,2.3633709890840925e-18
8,polynomial,73,0,74,2,5,0.09526003097458235,0.09526002916654149,1.3033300383380464e-07,1.3681814135519291e-06,6.116871258100756e-08,6.170310204424202e-09,6.1703102031736815e-09,1.2505200695290915e-18
8,polynomial,73,2,87,1,5,0.1593894198096484,0.15938942855774466,3.74161852612076e-08,2.3474696910436703e-07,2.379149226962694e-08,-1.0719515488386387e-09,-1.0719515492289914e-09,3.903527349183679e-19
8,polynomial,74,0,75,1,5,0.04179740799606195,0.04179745199974163,4.400367967921648e-08,1.05278378403278e-06,1.7188920599927844e-08,9.853649289298268e-10,9.85364928509226e-10,4.206008687630539e-19
8,polynomial,74,1,183,2,5,0.13216960855456764,0.13216960855456758,8.326672684688674e-17,6.299990425749743e-16,5.554427387655981e-17,-6.21512704167567e-19,-1.2563382812252798e-18,6.348255770577127e-19
8,polynomial,75,0,76,2,5,0.08601793142106967,0.08601793311397415,6.104219092695207e-08,7.096449393415543e-07,3.284718629349241e-08,-7.01915963127083e-10,-7.019159613124277e-10,1.8146552827363016e-18
