ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
2,constant,0,0,1,1,5,0.4855065020827316,0.48501949796671917,0.0008994911129364194,0.0018526860280506474,0.000484756247335867,-2.374302361628329e-05,-2.3743023616271505e-05,1.1783922362201826e-17
2,constant,0,1,4,2,5,0.21998598833929656,0.21994078339205586,0.00021639005859819434,0.0009836538237355554,0.00010283212416793029,4.090774157377692e-06,4.0907741573771025e-06,5.89534931288993e-19
2,constant,0,2,12,1,5,0.3119165544739758,0.3119165544739759,1.1102230246251565e-16,3.5593590936443406e-16,8.308364967842742e-17,-2.3048649644768757e-17,-1.786369731559749e-17,5.184952329171266e-18
2,constant,1,0,2,2,5,0.15365053351267832,0.15319415119919175,0.00047455801717893875,0.0030885543078168426,0.0003964063465533575,4.6373359796278435e-17,4.505876466213976e-17,1.3145951341386741e-18
2,constant,1,2,3,1,5,0.4850194979667191,0.4855065020827318,0.0008994911129363188,0.0018526860280504397,0.0004847562473358149,2.374302361636642e-05,2.3743023616372437e-05,6.0173220572945496e-18
2,constant,2,0,19,0,5,0.3452234360264013,0.34534856215213017,0.00021639005859780402,0.0006265845071116342,0.00010283212416777794,4.0907741574066555e-06,4.090774157415622e-06,8.966690779634023e-18
2,constant,2,1,7,2,5,0.34522343602640115,0.34534856215213006,0.00021639005859797056,0.0006265845071121165,0.00010283212416783329,-4.090774157310606e-06,-4.090774157307822e-06,2.7841972976248852e-18
2,constant,3,0,18,0,5,0.21998598833929656,0.2199407833920556,0.00021639005859791505,0.0009836538237342858,0.00010283212416787148,-4.090774157404842e-06,-4.090774157407884e-06,3.0416953135901925e-18
2,constant,3,2,14,1,5,0.311916554473976,0.311916554473976,2.7755575615628914e-16,8.89839773411085e-16,1.6749132105430158e-16,4.214611352349737e-17,4.130177441815072e-17,8.443391053466535e-19
2,constant,4,0,5,1,5,0.37225646483175057,0.3722440187329169,0.0013558734264229877,0.0036423099516506834,0.000700851014994619,-2.374302361633704e-05,-2.3743023616315534e-05,2.1507860596681194e-17
2,constant,4,1,8,2,5,0.48824677928486615,0.488246779284866,2.7755575615628914e-16,5.684743206352008e-16,2.1777761582335986e-16,2.8225391053742996e-17,4.218558499800382e-17,1.3960193944260824e-17
2,constant,5,0,6,2,5,0.37224401873291707,0.37225646483175073,0.0013558734264226546,0.003642309951649787,0.00070085101499458,-2.3743023616336784e-05,-2.374302361634418e-05,7.39629169542455e-18
2,constant,5,2,7,1,5,0.726321320337557,0.7257523307759597,0.0009850242708375756,0.0013561825093882508,0.0008665701018872636,4.7486047232685786e-05,4.7486047232709225e-05,2.3439095716421e-17
2,constant,6,0,23,0,5,0.2199407833920556,0.21998598833929656,0.00021639005859791505,0.0009836538237342858,0.00010283212416787148,4.090774157404843e-06,4.090774157407884e-06,3.0408482806429382e-18
2,constant,6,1,11,2,5,0.4882467792848662,0.48824677928486615,3.3306690738754696e-16,6.821691847622409e-16,1.766029531852885e-16,2.835792116249115e-17,3.436945101072471e-17,6.011529848233559e-18
2,constant,7,0,22,0,5,0.34534856215213017,0.3452234360264013,0.00021639005859780402,0.0006265845071116342,0.00010283212416777794,-4.090774157406655e-06,-4.090774157415622e-06,8.967537812581278e-18
2,constant,8,0,9,1,5,0.37225646483175034,0.3722440187329169,0.0013558734264227656,0.003642309951650089,0.0007008510149945032,2.3743023616322866e-05,2.3743023616321402e-05,1.463672932855431e-18
2,constant,8,1,12,2,5,0.21994078339205586,0.21998598833929667,0.00021639005859820475,0.0009836538237356022,0.00010283212416796483,-4.090774157355598e-06,-4.090774157356149e-06,5.505714157152952e-19
2,constant,9,0,10,2,5,0.7263213203375577,0.7257523307759591,0.0009850242708377976,0.0013561825093885553,0.0008665701018875739,-4.748604723261137e-05,-4.7486047232620605e-05,9.236047256860891e-18
2,constant,9,2,11,1,5,0.3722440187329169,0.3722564648317507,0.0013558734264230154,0.0036423099516507567,0.0007008510149946599,2.3743023616421596e-05,2.37430236164273e-05,5.705613932704967e-18
2,constant,10,0,27,0,5,0.3453485621521302,0.34522343602640115,0.00021639005859785954,0.0006265845071117947,0.00010283212416791149,4.0907741573933045e-06,4.090774157384316e-06,8.988713636262635e-18
2,constant,10,1,15,2,5,0.3453485621521301,0.34522343602640104,0.00021639005859830363,0.0006265845071130809,0.00010283212416803537,4.09077415738705e-06,4.090774157389855e-06,2.8053731213062427e-18
2,constant,11,0,26,0,5,0.21994078339205575,0.21998598833929667,0.00021639005859802607,0.00098365382373479,0.00010283212416792211,-4.090774157367548e-06,-4.090774157364485e-06,3.06287113727155e-18
2,constant,12,0,13,1,5,0.4855065020827315,0.48501949796671906,0.0008994911129363674,0.0018526860280505407,0.0004847562473358477,2.3743023616339752e-05,2.3743023616330706e-05,9.046311876675928e-18
2,constant,13,0,14,2,5,0.4850194979667191,0.48550650208273144,0.0008994911129362217,0.0018526860280502408,0.0004847562473358426,-2.3743023616262035e-05,-2.3743023616266833e-05,4.797594613248357e-18
2,constant,13,2,15,1,5,0.15365053351267816,0.15319415119919177,0.00047455801717907753,0.003088554307817749,0.0003964063465533853,4.3493447775613814e-17,4.591596200476111e-17,2.422514229147299e-18
2,constant,14,0,31,0,5,0.21998598833929667,0.21994078339205575,0.00021639005859802607,0.00098365382373479,0.0001028321241679221,4.090774157367546e-06,4.090774157364487e-06,3.059483005482533e-18
2,constant,15,0,30,0,5,0.34522343602640115,0.3453485621521302,0.00021639005859785954,0.0006265845071117947,0.00010283212416791149,-4.0907741573933045e-06,-4.090774157384316e-06,8.988713636262635e-18
2,constant,16,0,17,1,5,0.37225646483175057,0.3722440187329169,0.0013558734264229877,0.0036423099516506834,0.000700851014994619,2.374302361633704e-05,2.3743023616315534e-05,2.1507860596681194e-17
2,constant,16,1,28,2,5,0.48824677928486615,0.488246779284866,2.7755575615628914e-16,5.684743206352008e-16,2.1777761582335986e-16,-2.8225391053742996e-17,-4.218558499800382e-17,1.3960193944260824e-17
2,constant,16,2,20,1,5,0.21994078339205586,0.21998598833929656,0.00021639005859819434,0.0009836538237355554,0.00010283212416793029,-4.090774157377692e-06,-4.090774157377101e-06,5.912289971835016e-19
2,constant,17,0,18,2,5,0.37224401873291707,0.37225646483175073,0.0013558734264226546,0.003642309951649787,0.00070085101499458,2.3743023616336784e-05,2.374302361634418e-05,7.39629169542455e-18
2,constant,17,2,19,1,5,0.726321320337557,0.7257523307759597,0.0009850242708375756,0.0013561825093882508,0.0008665701018872636,-4.7486047232685786e-05,-4.7486047232709225e-05,2.3439095716421e-17
2,constant,18,1,31,2,5,0.4882467792848662,0.48824677928486615,3.3306690738754696e-16,6.821691847622409e-16,1.766029531852885e-16,-2.835792116249115e-17,-3.436945101072471e-17,6.011529848233559e-18
2,constant,19,2,22,1,5,0.34534856215213006,0.34522343602640115,0.00021639005859797056,0.0006265845071121165,0.00010283212416783328,4.090774157310607e-06,4.090774157307822e-06,2.7850443305721395e-18
2,constant,20,0,21,1,5,0.4855065020827316,0.48501949796671917,0.0008994911129364194,0.0018526860280506474,0.000484756247335867,2.374302361628329e-05,2.3743023616271505e-05,1.1783922362201826e-17
2,constant,20,2,24,1,5,0.3119165544739758,0.3119165544739759,1.1102230246251565e-16,3.5593590936443406e-16,8.308364967842742e-17,2.3048649644768757e-17,1.786369731559749e-17,5.184952329171266e-18
2,constant,21,0,22,2,5,0.15365053351267832,0.15319415119919175,0.00047455801717893875,0.0030885543078168426,0.0003964063465533575,-4.6373359796278435e-17,-4.505876466213976e-17,1.3145951341386741e-18
2,constant,21,2,23,1,5,0.4850194979667191,0.4855065020827318,0.0008994911129363188,0.0018526860280504397,0.0004847562473358149,-2.374302361636642e-05,-2.3743023616372437e-05,6.0173220572945496e-18
2,constant,23,2,26,1,5,0.311916554473976,0.311916554473976,2.7755575615628914e-16,8.89839773411085e-16,1.6749132105430158e-16,-4.214611352349737e-17,-4.130177441815072e-17,8.443391053466535e-19
2,constant,24,0,25,1,5,0.4855065020827315,0.48501949796671906,0.0008994911129363674,0.0018526860280505407,0.0004847562473358477,-2.3743023616339752e-05,-2.3743023616330706e-05,9.046311876675928e-18
2,constant,24,2,28,1,5,0.21998598833929667,0.21994078339205586,0.00021639005859820475,0.0009836538237356022,0.00010283212416796483,4.090774157355596e-06,4.09077415735615e-06,5.539595475043124e-19
2,constant,25,0,26,2,5,0.4850194979667191,0.48550650208273144,0.0008994911129362217,0.0018526860280502408,0.0004847562473358426,2.3743023616262035e-05,2.3743023616266833e-05,4.797594613248357e-18
2,constant,25,2,27,1,5,0.15365053351267816,0.15319415119919177,0.00047455801717907753,0.003088554307817749,0.0003964063465533853,-4.3493447775613814e-17,-4.591596200476111e-17,2.422514229147299e-18
2,constant,27,2,30,1,5,0.34522343602640104,0.3453485621521301,0.00021639005859830363,0.0006265845071130809,0.00010283212416803537,-4.09077415738705e-06,-4.090774157389855e-06,2.8053731213062427e-18
2,constant,28,0,29,1,5,0.37225646483175034,0.3722440187329169,0.0013558734264227656,0.003642309951650089,0.0007008510149945032,-2.3743023616322866e-05,-2.3743023616321402e-05,1.463672932855431e-18
2,constant,29,0,30,2,5,0.7263213203375577,0.7257523307759591,0.0009850242708377976,0.0013561825093885553,0.0008665701018875739,4.748604723261137e-05,4.7486047232620605e-05,9.236047256860891e-18
2,constant,29,2,31,1,5,0.3722440187329169,0.3722564648317507,0.0013558734264230154,0.0036423099516507567,0.0007008510149946599,-2.3743023616421596e-05,-2.37430236164273e-05,5.705613932704967e-18
