ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,constant,4,1,28,2,5,0.188917751313536,0.18891456554192734,3.1857716086547416e-06,1.6863272966697017e-05,1.7564869884282415e-06,-6.08726381484888e-08,-6.087263814476671e-08,3.72208776336201e-18
4,constant,5,0,6,2,5,0.01290696248224793,0.01290638447412177,7.208578001183241e-07,5.585030568654574e-05,5.725979214382907e-07,4.4823924777513506e-18,4.330495647507013e-18,1.5189683024433758e-19
4,constant,5,2,11,1,5,0.23663972979128695,0.23663784602591947,5.800489793206243e-06,2.4511901692594884e-05,2.5617740900648933e-06,3.944990652694963e-08,3.9449906536067885e-08,9.11825673763334e-18
4,constant,6,0,79,0,5,0.14271464908308656,0.14271482846942457,3.523578166741981e-07,2.468964300718672e-06,1.771104509333291e-07,-9.382716551442874e-09,-9.382716551297777e-09,1.450974056091517e-19
4,constant,6,1,31,2,5,0.14271464908308656,0.14271482846942454,3.523578165354202e-07,2.4689642997462587e-06,1.7711045090008132e-07,9.382716584497946e-09,9.38271657939168e-09,5.10626698498987e-18
4,constant,7,0,8,1,5,0.1524629813375824,0.15244080373671975,2.2177600862649527e-05,0.00014546220117225733,9.444623072496897e-06,2.227767041513523e-07,2.2277670415224909e-07,8.967961329054905e-19
4,constant,7,2,50,1,5,0.12149610979089566,0.1214961097908957,5.0306980803327406e-17,4.1406248224663036e-16,3.541974864550723e-17,-4.16200359118498e-18,-6.23110388465935e-18,2.0691002934743698e-18
4,constant,8,0,9,2,5,0.08409047463316321,0.08407406980168297,1.6404831480257287e-05,0.00019508549038189902,8.666924173932377e-06,1.0734236782316935e-17,1.1507366104923297e-17,7.731293226063626e-19
4,constant,8,2,12,1,5,0.1524408037367198,0.15246298133758246,2.2177600862649527e-05,0.00014546220117225728,9.444623072494274e-06,-2.2277670412816455e-07,-2.2277670412736432e-07,8.002343769185002e-19
4,constant,9,0,10,1,5,0.24012268056302424,0.2401198651290818,6.200855318883036e-06,2.5823696888372513e-05,3.7270444573856887e-06,4.862433440497772e-08,4.862433440530624e-08,3.2851643463666005e-19
4,constant,10,0,11,2,5,0.0880286264209536,0.08802069127363532,1.053576685701961e-05,0.00011968568959190034,6.544418514545643e-06,-1.5317597103841998e-07,-1.53175971037927e-07,4.929731753020028e-19
4,constant,10,2,14,1,5,0.27155434965528497,0.2715517237194253,2.7413414664723135e-05,0.00010095001129432145,1.1991975994249469e-05,1.4353299281652874e-07,1.435329928298739e-07,1.3345162902669112e-17
4,constant,11,0,78,0,5,0.18891775131353594,0.18891456554192726,3.185771608682497e-06,1.6863272966843943e-05,1.7564869885202464e-06,6.087263820989283e-08,6.087263820427163e-08,5.621201805555156e-18
4,constant,12,0,13,1,5,0.06609985246780004,0.06610736971436064,7.5172465606038186e-06,0.00011371268578805415,3.6232449851658257e-06,1.504247798403745e-08,1.504247798293726e-08,1.1001899193649294e-18
4,constant,12,2,52,1,5,0.12149610979089573,0.12149610979089573,9.71445146547012e-17,7.995689312348723e-16,5.3185319257110413e-17,1.1218351354620744e-17,1.0941714310500324e-17,2.7663704412041975e-19
4,constant,13,0,14,2,5,0.16095830750143522,0.16095885065818033,1.107100616357104e-05,6.878159304878451e-05,4.398276369394032e-06,-3.709513337560073e-08,-3.7095133368251764e-08,7.348963729496717e-18
4,constant,13,2,15,1,5,0.1804519301185324,0.1804540459265677,4.369135048587491e-06,2.4211898526040402e-05,1.9068684570791899e-06,1.700049247770324e-08,1.7000492479441683e-08,1.7384424800108455e-18
4,constant,14,0,75,0,5,0.13881387044224885,0.13881155875132,3.1857716087102528e-06,2.2949951604696728e-05,1.7564869884919384e-06,-6.087263816954066e-08,-6.08726381728871e-08,3.3464418861445288e-18
4,constant,15,0,70,0,5,0.04263413768017604,0.042634247522370244,3.523578166186869e-07,8.264666016066176e-06,1.7711045090988313e-07,9.382716547198826e-09,9.382716547194548e-09,4.278178128124259e-21
4,constant,15,2,54,1,5,0.13903119606942096,0.1390311960694209,9.71445146547012e-17,6.987245841299896e-16,6.188067606353807e-17,8.834378404945917e-18,1.4438511920322447e-17,5.60413351537653e-18
4,constant,16,0,17,1,5,0.16754766145244576,0.16754496763628457,4.9471431746855865e-06,2.952678140535975e-05,2.2854594623634463e-06,-1.700049246744121e-08,-1.7000492462252155e-08,5.189056183777852e-18
4,constant,16,1,32,2,5,0.17718530378750008,0.17718530378750008,1.1102230246251565e-16,6.265886622045454e-16,6.788620157810137e-17,1.243555248129635e-17,1.3159467358887304e-17,7.239148775909542e-19
4,constant,17,0,18,2,5,0.11649623410037266,0.11649096358400206,5.27051637060072e-06,4.5241946328150536e-05,2.208444791748794e-06,-2.3547731230034187e-09,-2.3547731220710605e-09,9.323582818003702e-19
4,constant,17,2,23,1,5,0.2581835468886084,0.25818183013184076,1.7462472525209272e-06,6.763588437625478e-06,1.1845338632501822e-06,2.4407428530982752e-08,2.440742853875723e-08,7.774478671483795e-18
4,constant,18,0,19,1,5,0.18909863839544594,0.18910015427497642,1.6877647807722607e-05,8.925242748972216e-05,7.5573849606176695e-06,9.642978214585555e-09,9.642978204638742e-09,9.946813778725656e-18
4,constant,18,1,39,2,5,0.290311502587025,0.290311502587025,2.7755575615628914e-16,9.560618634912265e-16,1.5644636615802843e-16,4.2696352413518836e-17,3.255294666773154e-17,1.0143405745787294e-17
