ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
8,constant,6,0,7,1,5,0.13017932217352288,0.13017938771279708,2.352235448227491e-07,1.8069185064973678e-06,1.052585118733168e-07,1.7565078729627157e-11,1.7565079425224013e-11,6.955968566111548e-19
8,constant,6,1,103,2,5,0.07552351952001547,0.07552349875237578,2.356452834945122e-08,3.120157601130609e-07,1.4031159301851415e-08,3.650004946944433e-10,3.6500049529016246e-10,5.957191403435926e-19
8,constant,7,0,8,2,5,0.042824170384371835,0.04282407176322698,1.4851449032377007e-07,3.4680062448557937e-06,8.030997226751042e-08,1.615975278843039e-10,1.6159752816087506e-10,2.76571146529555e-19
8,constant,7,2,21,1,5,0.09963599437521856,0.09963596660198994,7.657856368470384e-08,7.685833233752565e-07,3.199205122763771e-08,-7.508034647672615e-11,-7.508034383271715e-11,2.6440090021560826e-18
8,constant,8,0,9,1,5,0.12531980747941648,0.12531981379408466,5.4354344039553304e-08,4.3372506225443286e-07,2.156589399580142e-08,4.981713248338968e-10,4.981713260172712e-10,1.1833744070881355e-18
8,constant,8,1,112,2,5,0.09200793094762248,0.09200790738309415,2.3564528328634538e-08,2.5611409892533243e-07,1.4031159310496753e-08,-3.650004840850677e-10,-3.6500048569287323e-10,1.6078055356776161e-18
8,constant,9,0,10,2,5,0.02090430846871033,0.02090425426572784,8.269107779415585e-08,3.955695445172379e-06,5.270277945107164e-08,1.5578376766214657e-09,1.5578376765523998e-09,6.906585883542132e-20
8,constant,9,2,23,1,5,0.11285161500223374,0.11285168876953174,1.8596473233545296e-07,1.6478684046566139e-06,9.476286802761331e-08,-1.3334541160763804e-09,-1.3334541147187892e-09,1.357591155198568e-18
8,constant,10,0,11,1,5,0.10537850851229416,0.10537849210040742,3.117818285491847e-08,2.958685152701797e-07,1.3421892434774074e-08,-6.914308806223789e-10,-6.914308838054159e-10,3.1830370090256238e-18
8,constant,10,1,119,2,5,0.09131302776692121,0.09131301544165461,1.232526659900035e-08,1.3497818329341683e-07,6.623342984441004e-09,-4.1691208448031276e-10,-4.1691208227056174e-10,2.2097510195882602e-18
8,constant,11,0,12,2,5,0.006892649404799153,0.006892637490594709,1.592156533610639e-08,2.309934018263088e-06,1.1376636521886923e-08,5.631042112883805e-10,5.631042113584114e-10,7.0030868417541e-20
8,constant,11,2,25,1,5,0.10236099450521605,0.10236102945492655,8.948605348391148e-08,8.742199444498123e-07,3.994303062750251e-08,5.559662435709973e-10,5.559662437182706e-10,1.4727330421047243e-19
8,constant,12,0,13,1,5,0.08218101797808627,0.08218101103157138,2.0988379104136534e-08,2.553920554955054e-07,8.213756506474943e-09,-4.902568600426278e-10,-4.902568552419556e-10,4.800672242114937e-18
8,constant,12,1,124,2,5,0.07869427570441968,0.07869427162263837,4.081781315723454e-09,5.186884661159935e-08,1.9936224365747763e-09,-8.112417709820455e-11,-8.112417812354407e-11,1.0253395218824394e-18
8,constant,13,0,14,2,5,0.001141809933379867,0.0011418083491788313,1.584201058529855e-09,1.3874472556395334e-06,1.2529538278761474e-09,3.037640939516552e-18,3.031435184991935e-18,6.205754524617165e-21
8,constant,13,2,27,1,5,0.08218101103157144,0.0821810179780863,2.0988379159647685e-08,2.5539205617097943e-07,8.213756511363362e-09,4.902568778844411e-10,4.902568790150397e-10,1.1305986296460272e-18
8,constant,14,0,319,0,5,0.06302314235262094,0.06302314291203176,1.111409339560332e-09,1.7634939931695355e-08,5.799789916559034e-10,-3.91748971718982e-11,-3.9174897159721347e-11,1.2176854711559229e-20
8,constant,14,1,127,2,5,0.0630231423526209,0.06302314291203179,1.1114092979269685e-09,1.763493927109098e-08,5.799790094272701e-10,3.91748898054355e-11,3.9174893283990736e-11,3.47855523801124e-18
8,constant,15,0,16,1,5,0.06921645327987137,0.06921638642962018,6.685025119579358e-08,9.658144563618386e-07,3.9558297007857224e-08,1.86927965028318e-09,1.869279650494099e-09,2.1091864849183376e-19
8,constant,15,2,194,1,5,0.06677710937952716,0.06677710937952717,2.7755575615628914e-17,4.156450597147043e-16,1.8794973595304414e-17,-6.281748296297027e-18,-6.3725876494632195e-18,9.08393531661923e-20
8,constant,16,0,17,2,5,0.0737974832370121,0.07379756964667905,2.1787459490024697e-07,2.9523275081193884e-06,9.869383339760985e-08,7.143227400216948e-10,7.143227385400364e-10,1.4816583209141715e-18
8,constant,16,2,28,1,5,0.015280292576373866,0.015280341888167391,7.158213807248112e-08,4.684590082890229e-06,3.355454439679006e-08,-1.6311163478425865e-09,-1.6311163477718568e-09,7.072973263757174e-20
8,constant,17,0,18,1,5,0.09611948124987457,0.09611941504970006,9.466746916930724e-08,9.84893675437213e-07,4.1726800283879184e-08,-9.630997334953195e-11,-9.630996883569668e-11,4.513835267195716e-18
8,constant,18,0,19,2,5,0.07134804187094491,0.07134808555149413,2.1567684049816904e-07,3.022881957253196e-06,9.180061169510179e-08,3.939527677829078e-10,3.9395276539686687e-10,2.386040940807692e-18
8,constant,18,2,30,1,5,0.039101652021885994,0.03910149348856539,1.5853332060306036e-07,4.054389326423498e-06,8.350454863582496e-08,-2.1702128205992628e-10,-2.1702128126152328e-10,7.984029990423078e-19
8,constant,19,0,20,1,5,0.12442200480664788,0.12442201448902421,2.971833552717351e-07,2.3885110403669837e-06,1.3078026852805776e-07,-1.920371122491382e-09,-1.9203711202037777e-09,2.2876043799623504e-18
8,constant,20,0,21,2,5,0.053287012425738675,0.053286913936436045,9.848930263012257e-08,1.8482796866755903e-06,5.303775425864356e-08,4.674176997257459e-10,4.674176988249123e-10,9.008336014753618e-19
8,constant,20,2,32,1,5,0.08916648519414108,0.0891663765976194,1.0859652167793943e-07,1.2179073947065826e-06,5.87981112802058e-08,1.244327032168452e-09,1.244327033555668e-09,1.387215801656542e-18
8,constant,21,0,22,1,5,0.13766998982527262,0.13766999053069492,1.410728756590096e-07,1.0247176971190099e-06,5.912816276003148e-08,-1.5056916951708643e-10,-1.50569169856101e-10,3.3901457153148266e-19
8,constant,22,0,23,2,5,0.026736439594026024,0.02673636405171628,1.1241134089626931e-07,4.204424470990013e-06,7.076515061803365e-08,1.508055093554054e-09,1.5080550932367996e-09,3.1725437059675058e-19
8,constant,22,2,34,1,5,0.12534179335143533,0.12534185822447463,1.3873991841495403e-07,1.1068921458503098e-06,7.286571011629056e-08,-9.151557868435462e-10,-9.151557863842658e-10,4.592804545914929e-19
8,constant,23,0,24,1,5,0.12661031163441194,0.12661025124045786,1.1215763431882131e-07,8.858491292769041e-07,5.471337542842784e-08,-3.978482648031933e-10,-3.9784826352683626e-10,1.2763570559621853e-18
8,constant,24,0,25,2,5,0.007383629622075991,0.007383634956413398,1.2571772413892679e-08,1.702653569428278e-06,9.076827356882602e-09,7.842424579468608e-18,7.883634717586e-18,4.121013811739184e-20
8,constant,24,2,36,1,5,0.12661025124045783,0.12661031163441203,1.1215763442984361e-07,8.858491301537856e-07,5.47133754549572e-08,3.978482938399257e-10,3.97848296129263e-10,2.289337323345649e-18
8,constant,25,0,26,1,5,0.10236102945492656,0.10236099450521605,8.94860534561559e-08,8.742199441786584e-07,3.9943030614494615e-08,-5.559662325671923e-10,-5.559662348111989e-10,2.2440065850068242e-18
8,constant,26,0,27,2,5,0.006892649404799195,0.006892637490594722,1.5921565308350816e-08,2.309934014236237e-06,1.1376636486913812e-08,-5.631042237858723e-10,-5.631042237394613e-10,4.6411036218819e-20
8,constant,26,2,38,1,5,0.10537849210040745,0.10537850851229423,3.117818289655183e-08,2.958685156652635e-07,1.3421892428404287e-08,6.91430923871206e-10,6.914309221462884e-10,1.7249176634052972e-18
8,constant,27,0,318,0,5,0.07869427570441961,0.07869427162263831,4.081781301845666e-09,5.186884643524873e-08,1.993622427777655e-09,8.112418997485456e-11,8.112419168250333e-11,1.7076487688533925e-18
8,constant,28,0,29,1,5,0.057019454657785455,0.05701922386061904,2.3079716641311032e-07,4.047691578221666e-06,1.257736265834805e-07,3.810672624912056e-09,3.81067262624742e-09,1.3353639849586555e-18
8,constant,28,2,196,1,5,0.05983831209858221,0.0598383120985822,2.7755575615628914e-17,4.638428899849691e-16,1.8415696707999025e-17,-1.8924464951265195e-18,-4.475971362201115e-18,2.583524867074596e-18
8,constant,29,0,30,2,5,0.05942072862479416,0.059420812742032356,3.60121802545077e-07,6.060533101566591e-06,1.7113080130333726e-07,-2.9397163810903385e-09,-2.939716380190231e-09,9.001073368975403e-19
8,constant,29,2,39,1,5,0.014013910737036587,0.014013880729408611,8.182551055127552e-08,5.83887767566718e-06,3.4812463428187536e-08,8.191587680132821e-10,8.191587682299662e-10,2.1668409736132836e-19
8,constant,30,0,31,1,5,0.08545796732234276,0.08545770644306837,2.608792743913346e-07,3.052720332175844e-06,1.1220449180393812e-07,2.36128839689796e-09,2.3612883997086402e-09,2.810680312116383e-18
8,constant,31,0,32,2,5,0.04539900592320764,0.0453989434723948,2.753344559868788e-07,6.064768388378518e-06,1.1417827271787384e-07,-1.126933661160961e-09,-1.1269336610466318e-09,1.14329181954323e-19
8,constant,31,2,41,1,5,0.06156701055123809,0.06156715934807574,1.4879683764984497e-07,2.4168215526821374e-06,6.32751926922595e-08,-4.598594198049326e-10,-4.598594203797305e-10,5.747978814957483e-19
8,constant,32,0,33,1,5,0.11472797044251984,0.11472788565601284,1.1145257906852724e-07,9.714508034844597e-07,5.190186641597262e-08,9.779939267899749e-12,9.779934472277134e-12,4.795622614668031e-18
8,constant,33,0,34,2,5,0.01962810051753365,0.019628045918504516,5.5066777646453624e-08,2.805507216414693e-06,4.6450634882148186e-08,-3.690145770417969e-18,-3.4578705592809346e-18,2.322752111370341e-19
8,constant,33,2,43,1,5,0.11472788565601287,0.11472797044251988,1.1145257905464945e-07,9.714508033634967e-07,5.190186640370207e-08,-9.77990657569204e-12,-9.77990793965414e-12,1.3639621002764514e-18
8,constant,34,0,35,1,5,0.12534185822447447,0.12534179335143528,1.387399183455651e-07,1.1068921452967139e-06,7.28657101015694e-08,9.151558275435224e-10,9.151558292420079e-10,1.6984855205214715e-18
8,constant,35,0,36,2,5,0.026736439594025968,0.02673636405171631,1.1241134090255768e-07,4.20442447122522e-06,7.076515061640951e-08,-1.5080550969817482e-09,-1.5080550968230271e-09,1.5872107029790006e-19
8,constant,35,2,45,1,5,0.137669990530695,0.13766998982527262,1.410728755618651e-07,1.0247176964133762e-06,5.912816273877465e-08,1.5056920564789563e-10,1.5056921339935143e-10,7.751455805193395e-18
8,constant,36,0,37,1,5,0.1128516887695317,0.1128516150022337,1.8596473225218624e-07,1.6478684039187724e-06,9.476286799890795e-08,1.333454127242743e-09,1.333454128286951e-09,1.0442079898685655e-18
8,constant,37,0,38,2,5,0.02090430846871029,0.02090425426572785,8.269107788783092e-08,3.955695449653524e-06,5.270277947304431e-08,-1.5578376812520492e-09,-1.5578376810095422e-09,2.425070217240088e-19
8,constant,37,2,47,1,5,0.1253198137940847,0.1253198074794165,5.435434394240879e-08,4.3372506147925996e-07,2.156589395823836e-08,-4.981712938293343e-10,-4.981712921091167e-10,1.720217623164771e-18
8,constant,38,0,315,0,5,0.09131302776692117,0.09131301544165457,1.232526659900035e-08,1.3497818329341688e-07,6.623342959085789e-09,4.1691207198308226e-10,4.1691207215497174e-10,1.7188947545701455e-19
8,constant,39,0,40,1,5,0.03468500986003528,0.03468470699276862,3.028672666618992e-07,8.731935435049956e-06,1.4563343329256245e-07,6.553004368868469e-10,6.553004368343441e-10,5.250280783996577e-20
8,constant,39,2,198,1,5,0.03536788838508288,0.035367888385082896,1.3877787807814457e-17,3.923838386028069e-16,8.128028055360444e-18,-1.644436900013434e-18,-1.3530803115410096e-18,2.9135658847242444e-19
8,constant,40,0,41,2,5,0.021368345663211056,0.021368178149416064,1.6751379499149732e-07,7.83934318695988e-06,8.438775782732774e-08,3.2087874516871292e-18,3.450259670464834e-18,2.4147221877770494e-19
8,constant,40,2,48,1,5,0.034684706992768606,0.03468500986003529,3.028672666827159e-07,8.731935435650118e-06,1.4563343329987465e-07,-6.553004305334381e-10,-6.553004301485245e-10,3.8491360880052547e-19
8,constant,41,0,42,1,5,0.0615671593480757,0.06156701055123808,1.487968376220894e-07,2.416821552231321e-06,6.32751926792921e-08,4.598594339443345e-10,4.5985943396930377e-10,2.4969273970525693e-20
8,constant,42,0,43,2,5,0.04539900592320765,0.04539894347239482,2.753344560410889e-07,6.064768389572599e-06,1.1417827273915267e-07,1.1269336611229094e-09,1.126933661704596e-09,5.816866416370899e-19
8,constant,42,2,50,1,5,0.08545770644306842,0.08545796732234279,2.6087927436357905e-07,3.052720331851057e-06,1.1220449181081421e-07,-2.3612883928330323e-09,-2.361288388145423e-09,4.687609370280856e-18
8,constant,43,0,44,1,5,0.08916637659761933,0.08916648519414103,1.0859652169181722e-07,1.2179073948622223e-06,5.879811129643702e-08,-1.244327017269926e-09,-1.2443270148558274e-09,2.4140984935951845e-18
8,constant,44,0,45,2,5,0.05328701242573869,0.053286913936436094,9.84893025954281e-08,1.8482796860245031e-06,5.303775426931932e-08,-4.674177129474811e-10,-4.674177138195871e-10,8.721060323917014e-19
8,constant,44,2,52,1,5,0.12442201448902426,0.12442200480664789,2.971833552023462e-07,2.388511039809292e-06,1.3078026849022138e-07,1.9203711329697876e-09,1.920371134836705e-09,1.866917277620438e-18
8,constant,45,0,46,1,5,0.09963596660199,0.09963599437521854,7.657856367082605e-08,7.685833232359717e-07,3.199205119658728e-08,7.508036865148602e-11,7.50803683253529e-11,3.2613312049674164e-19
8,constant,46,0,47,2,5,0.042824170384371876,0.042824071763227,1.48514490393159e-07,3.4680062464761122e-06,8.03099722925497e-08,-1.615975350027837e-10,-1.6159753387851785e-10,1.1242658382738978e-18
8,constant,46,2,54,1,5,0.1301793877127972,0.13017932217352285,2.3522354478111573e-07,1.806918506177551e-06,1.0525851187705557e-07,-1.7565051148587478e-11,-1.7565046285646423e-11,4.862941054459434e-18
8,constant,47,0,310,0,5,0.09200793094762244,0.09200790738309408,2.3564528356390113e-08,2.5611409922699755e-07,1.40311592954678e-08,3.650004860753657e-10,3.650004880382781e-10,1.9629124148878292e-18
8,constant,48,0,49,1,5,0.01401388072940863,0.01401391073703658,8.182551056341858e-08,5.838877676533683e-06,3.481246342977336e-08,-8.191587672476206e-10,-8.191587674923205e-10,2.4469987752788686e-19
8,constant,48,2,200,1,5,0.0353678883850829,0.03536788838508289,1.3877787807814457e-17,3.9238383860280686e-16,9.224912045388103e-18,-1.0397592424336465e-19,-6.628134378838149e-19,5.588375136404502e-19
8,constant,49,0,50,2,5,0.05942072862479416,0.0594208127420324,3.601218025485464e-07,6.060533101624974e-06,1.7113080130587164e-07,2.939716382209738e-09,2.9397163804801464e-09,1.7295916474565281e-18
8,constant,49,2,55,1,5,0.057019223860619056,0.05701945465778548,2.307971664269881e-07,4.047691578465051e-06,1.257736265916926e-07,-3.810672618704076e-09,-3.810672618943523e-09,2.3944728063817513e-19
8,constant,50,0,51,1,5,0.03910149348856537,0.03910165202188599,1.5853332061693814e-07,4.054389326778414e-06,8.350454864542875e-08,2.1702128966107587e-10,2.170212895613245e-10,9.975136442899471e-20
8,constant,51,0,52,2,5,0.07134804187094498,0.07134808555149423,2.1567684041490232e-07,3.0228819560861425e-06,9.180061168711194e-08,-3.93952756191982e-10,-3.939527549686993e-10,1.2232826663189454e-18
8,constant,51,2,57,1,5,0.09611941504970009,0.09611948124987457,9.466746915542945e-08,9.848936752928323e-07,4.172680027697166e-08,9.631000752318125e-11,9.631000792980174e-11,4.0662048243514203e-19
8,constant,52,0,53,1,5,0.06436480994528326,0.06436501800564032,2.0806035705422943e-07,3.232506779319118e-06,1.1484005271947256e-07,-2.5213565311665717e-09,-2.5213565329417493e-09,1.7751775710143255e-18
8,constant,53,0,54,2,5,0.06333352663439448,0.06333348129397612,4.534041836423697e-08,7.158991575816336e-07,2.3822673779978586e-08,6.127876758283982e-10,6.127876760538262e-10,2.254280168214733e-19
8,constant,53,2,59,1,5,0.11616433944329274,0.11616428343226944,2.1302408162449105e-07,1.833816493472868e-06,1.0954655536877335e-07,2.617321876046051e-09,2.617321875991284e-09,5.476680117652341e-20
8,constant,54,0,303,0,5,0.07552351952001538,0.07552349875237567,2.3564528377206795e-08,3.120157604805703e-07,1.4031159329776573e-08,-3.650004853512098e-10,-3.6500048660334597e-10,1.252136173650867e-18
8,constant,55,0,56,1,5,0.015280341888167397,0.015280292576373875,7.15821380638075e-08,4.684590082322595e-06,3.355454439757619e-08,1.6311163442691005e-09,1.6311163442393104e-09,2.979008258048474e-20
8,constant,55,2,202,1,5,0.05983831209858222,0.0598383120985822,4.163336342344337e-17,6.957643349774535e-16,3.059264087868098e-17,5.510186835070471e-18,5.975414559038109e-18,4.652277239676375e-19
8,constant,56,0,57,2,5,0.07379748323701213,0.0737975696466791,2.178745948724914e-07,2.952327507743282e-06,9.869383340430828e-08,-7.143227314056434e-10,-7.143227295130657e-10,1.8925776609927516e-18
8,constant,56,2,60,1,5,0.06921638642962019,0.0692164532798714,6.685025120967136e-08,9.658144565623368e-07,3.955829702309114e-08,-1.8692796418289634e-09,-1.8692796381532705e-09,3.675692857165136e-18
8,constant,57,0,58,1,5,0.027861674211998325,0.027861843733603505,1.6952160518043935e-07,6.0843642223139525e-06,8.448790891340271e-08,5.40574445067731e-10,5.405744449747675e-10,9.296352032238457e-20
8,constant,58,0,59,2,5,0.07239527692392884,0.07239530215900368,7.518186244392933e-08,1.0384908992962754e-06,3.024599078653531e-08,-1.3183374870035854e-09,-1.3183374863385272e-09,6.650581755763096e-19
8,constant,58,2,62,1,5,0.09291058082586885,0.09291057060456892,7.254451575566812e-08,7.807992922962089e-07,4.2298237801404486e-08,1.6782458764704347e-09,1.6782458767079007e-09,2.374659762759575e-19
8,constant,59,0,294,0,5,0.048846424089447296,0.04884641733158032,1.2325266612878139e-08,2.5232689685345605e-07,6.623342994921417e-09,-4.1691208351230817e-10,-4.169120831385847e-10,3.7372345777511983e-19
8,constant,60,0,61,1,5,0.00802492412966746,0.008024879992413435,7.021449352495601e-08,8.749552318554516e-06,3.1429564202904053e-08,1.6890337204668466e-09,1.6890337205778832e-09,1.1103658952605567e-19
8,constant,60,2,204,1,5,0.0667771093795272,0.0667771093795272,4.163336342344337e-17,6.234675895720562e-16,2.832098555665641e-17,5.896340069277219e-18,8.747191314140067e-18,2.850851244862848e-18
8,constant,61,0,62,2,5,0.07016013881991909,0.07016017403681551,7.454658074862452e-08,1.0625198949692928e-06,3.1134368874937075e-08,-1.5806421007206524e-09,-1.5806420987180904e-09,2.0025620767796398e-18
8,constant,61,2,63,1,5,0.07093433150055357,0.07093433899563693,9.728301914035953e-09,1.3714516906451086e-07,4.743513709662583e-09,2.3882118547762434e-11,2.3882120970116035e-11,2.422353601012099e-18
8,constant,62,0,283,0,5,0.024534025809532622,0.024534025523322657,4.0817813504179234e-09,1.6637226120598435e-07,1.9936224312398253e-09,-8.11241835365297e-11,-8.112418347659834e-11,5.993136795448359e-20
8,constant,63,0,270,0,5,0.008480334017751709,0.008480334479588451,1.1114092909880746e-09,1.3105724705353968e-07,5.799789928335039e-10,3.9174889402715883e-11,3.917488935799076e-11,4.472512580816229e-20
8,constant,63,2,206,1,5,0.062469601849366244,0.06246960184936621,6.938893903907228e-17,1.1107632670109012e-15,4.7606261803891005e-17,8.21635545759429e-18,1.0109849246773189e-17,1.893493789178898e-18
8,constant,64,0,65,1,5,0.06979253064645807,0.06979252156717373,1.1312502927462997e-08,1.6208758763552728e-07,5.8424280214319794e-09,-2.388210350692751e-11,-2.388210376351718e-11,2.565896682551475e-19
8,constant,64,1,128,2,5,0.0707943073994842,0.07079430739948424,4.163336342344337e-17,5.88089140960318e-16,3.470516423196761e-17,1.0080914551418354e-17,9.540665209078912e-18,5.402493423394421e-19
8,constant,65,0,66,2,5,0.0210659065392233,0.02106585298102178,5.35582015195879e-08,2.542411427671823e-06,2.3016831351702598e-08,1.0903851933452132e-09,1.0903851940784608e-09,7.33247636552731e-19
8,constant,65,2,79,1,5,0.08397190770133377,0.08397185847521933,4.9226114434697266e-08,5.862212230521396e-07,2.3596860428825846e-08,-1.1987768310756405e-09,-1.198776828405537e-09,2.6701034485548336e-18
8,constant,66,0,67,1,5,0.08601793311397417,0.08601793142106968,6.104219096858543e-08,7.096449398255622e-07,3.284718628249283e-08,-1.115141646574514e-09,-1.1151416414055904e-09,5.168923641644077e-18
8,constant,66,1,143,2,5,0.10024987255292027,0.10024987255292032,5.551115123125783e-17,5.537278982769217e-16,3.812580123811891e-17,7.581766246649135e-18,6.1538137949904625e-18,1.4279524516586728e-18
8,constant,67,0,68,2,5,0.04179745199974175,0.041797407996062005,4.4003679741666524e-08,1.0527837855268882e-06,1.7188920626480778e-08,6.26906579222506e-10,6.269065789843172e-10,2.3818882873375227e-19
8,constant,67,2,81,1,5,0.12225435597863517,0.12225427594308343,8.003555174163068e-08,6.546642129922755e-07,4.567052070652301e-08,1.5391811169834684e-11,1.539181428220431e-11,3.1123696251267232e-18
8,constant,68,0,69,1,5,0.09526002916654143,0.09526003097458238,1.3033300395870473e-07,1.3681814148630777e-06,6.116871260435877e-08,-1.0594841479826107e-09,-1.0594841491150768e-09,1.1324660932764422e-18
8,constant,68,1,156,2,5,0.13216960855456766,0.13216960855456772,5.551115123125783e-17,4.199993617166493e-16,4.651194547336526e-17,7.928051813410375e-18,1.4056781347274827e-17,6.128729533864453e-18
8,constant,69,0,70,2,5,0.06734876521030132,0.06734874494654752,3.902575027719957e-08,5.794575469251571e-07,1.8918398955400393e-08,-1.1461635875613965e-10,-1.1461635686711845e-10,1.88902119794908e-18
8,constant,69,2,83,1,5,0.15938941980964838,0.15938942855774468,3.7416185177940875e-08,2.347469685819564e-07,2.3791492245456787e-08,1.1879024120205208e-09,1.1879024175936195e-09,5.5730987713933595e-18
8,constant,70,0,71,1,5,0.08791039772757442,0.0879104109937216,8.670905451979571e-08,9.863343094367779e-07,3.880565608150937e-08,1.7916261454917147e-10,1.7916261783545706e-10,3.286285589686916e-18
8,constant,70,1,167,2,5,0.1537782441329402,0.15377824413294014,1.1102230246251565e-16,7.219636502452041e-16,6.988675367311056e-17,2.082126770917215e-17,1.3238829040183355e-17,7.582438668988795e-18
8,constant,71,0,72,2,5,0.08791041099372164,0.08791039772757443,8.670905447816235e-08,9.863343089631888e-07,3.8805656060146976e-08,1.7916259981017656e-10,1.7916259979582704e-10,1.4349515676263648e-20
8,constant,71,2,85,1,5,0.17596442637317894,0.17596444490793098,4.8805335273183204e-08,2.773590727303995e-07,3.571492651123976e-08,-1.5016067773281163e-10,-1.501606706899585e-10,7.04285313611228e-18
8,constant,72,0,73,1,5,0.06734874494654747,0.0673487652103013,3.9025750235566203e-08,5.794575463069818e-07,1.891839893690844e-08,-1.1461634383800844e-10,-1.1461634365182125e-10,1.8618718894741706e-19
8,constant,72,1,176,2,5,0.15377824413294017,0.1537782441329401,5.551115123125783e-17,3.6098182512260217e-16,5.551115123125783e-17,2.1179533542076437e-17,1.28699438964265e-17,8.309589645649938e-18
8,constant,73,0,74,2,5,0.09526003097458235,0.09526002916654149,1.3033300383380464e-07,1.3681814135519291e-06,6.116871258100756e-08,-1.0594841563652216e-09,-1.059484153270612e-09,3.0946096437849034e-18
8,constant,73,2,87,1,5,0.1593894198096484,0.15938942855774466,3.74161852612076e-08,2.3474696910436703e-07,2.379149226962694e-08,1.1879024094158982e-09,1.1879024065907137e-09,2.825184510567194e-18
8,constant,74,0,75,1,5,0.04179740799606195,0.04179745199974163,4.400367967921648e-08,1.05278378403278e-06,1.7188920599927844e-08,6.269065860432843e-10,6.269065848949122e-10,1.148372052672801e-18
8,constant,74,1,183,2,5,0.13216960855456764,0.13216960855456758,8.326672684688674e-17,6.299990425749743e-16,5.554427387655981e-17,4.540633195073016e-18,7.376316855334962e-18,2.835683660261946e-18
8,constant,75,0,76,2,5,0.08601793142106967,0.08601793311397415,6.104219092695207e-08,7.096449393415543e-07,3.284718629349241e-08,-1.115141654022257e-09,-1.1151416577308416e-09,3.708584660247541e-18
8,constant,75,2,89,1,5,0.12225435597863507,0.12225427594308333,8.003555174163068e-08,6.546642129922761e-07,4.567052070564795e-08,1.539180283840538e-11,1.5391807056380476e-11,4.217975095962037e-18
8,constant,76,0,77,1,5,0.021065852981021746,0.021065906539223384,5.3558201637549097e-08,2.5424114332714388e-06,2.3016831393648685e-08,1.090385204142477e-09,1.0903852039922114e-09,1.50265630076383e-19
8,constant,76,1,188,2,5,0.10024987255292024,0.10024987255292024,6.938893903907228e-17,6.921598728461527e-16,4.248927590600552e-17,9.063210112178629e-18,1.090487485632852e-17,1.841664744149892e-18
