ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,gaussian,12,0,13,1,5,0.06609985246780004,0.06610736971436064,7.5172465606038186e-06,0.00011371268578805415,3.6232449851658257e-06,-3.927813811769405e-08,-3.927813811762756e-08,6.649208635946258e-20
4,gaussian,12,2,52,1,5,0.12149610979089573,0.12149610979089573,9.71445146547012e-17,7.995689312348723e-16,5.3185319257110413e-17,1.0673955355364551e-18,1.2490898534455832e-18,1.8169431790912808e-19
4,gaussian,13,0,14,2,5,0.16095830750143522,0.16095885065818033,1.107100616357104e-05,6.878159304878451e-05,4.398276369394032e-06,5.419301839093666e-08,5.419301839137877e-08,4.421114937973422e-19
4,gaussian,13,2,15,1,5,0.1804519301185324,0.1804540459265677,4.369135048587491e-06,2.4211898526040402e-05,1.9068684570791899e-06,1.6768983934398785e-08,1.676898393540891e-08,1.0101264942701557e-18
4,gaussian,14,0,75,0,5,0.13881387044224885,0.13881155875132,3.1857716087102528e-06,2.2949951604696728e-05,1.7564869884919384e-06,1.9602585314616078e-08,1.960258531489804e-08,2.8196270976217565e-19
4,gaussian,15,0,70,0,5,0.04263413768017604,0.042634247522370244,3.523578166186869e-07,8.264666016066176e-06,1.7711045090988313e-07,2.6261746792491e-09,2.626174679424121e-09,1.7502107785856374e-19
4,gaussian,15,2,54,1,5,0.13903119606942096,0.1390311960694209,9.71445146547012e-17,6.987245841299896e-16,6.188067606353807e-17,6.4130743114857565e-18,6.152639556629047e-18,2.6043475485670937e-19
4,gaussian,16,0,17,1,5,0.16754766145244576,0.16754496763628457,4.9471431746855865e-06,2.952678140535975e-05,2.2854594623634463e-06,2.872202216859629e-16,2.8722022168482227e-16,1.1406435651430068e-27
4,gaussian,16,1,32,2,5,0.17718530378750008,0.17718530378750008,1.1102230246251565e-16,6.265886622045454e-16,6.788620157810137e-17,2.699426797751965e-27,2.540670378013888e-27,1.5875641973807696e-28
4,gaussian,17,0,18,2,5,0.11649623410037266,0.11649096358400206,5.27051637060072e-06,4.5241946328150536e-05,2.208444791748794e-06,-1.4738589755815872e-20,-1.473858975586767e-20,5.179848770740233e-32
4,gaussian,17,2,23,1,5,0.2581835468886084,0.25818183013184076,1.7462472525209272e-06,6.763588437625478e-06,1.1845338632501822e-06,-8.547292525504925e-17,-8.547292525413519e-17,9.140555960699152e-28
4,gaussian,18,0,19,1,5,0.18909863839544594,0.18910015427497642,1.6877647807722607e-05,8.925242748972216e-05,7.5573849606176695e-06,4.3463380699834676e-21,4.3463380699913616e-21,7.894055822834088e-33
4,gaussian,18,1,39,2,5,0.290311502587025,0.290311502587025,2.7755575615628914e-16,9.560618634912265e-16,1.5644636615802843e-16,3.157342191092348e-31,4.113653648523479e-31,9.563114574311307e-32
